Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-142-3p	1324	1695	878	704	2131	746	818	1975	281	1051	332	287	660	1036	688
miR-708-5p	872	70	57	1247	86	1391	65	66	2452	694	2703	2846	1185	662	52
miR-323b-3p	668	305	13	1266	288	1405	16	204	2444	727	2284	2757	1316	700	12
miR-29c-3p	1153	632	248	1134	662	1187	219	569	1774	821	1872	1865	1067	860	239
miR-181c-5p	989	399	36	1261	395	1412	50	324	2183	808	2223	2162	1228	780	35
miR-520b	1497	2998	2	547	2905	630	4	2555	2	1284	NA	1	542	1293	1
miR-520c-3p	1497	2998	2	547	2905	630	4	2555	2	1284	NA	1	542	1293	1
miR-625-3p	897	1398	34	882	1526	955	31	1285	1349	889	1548	1532	869	1015	33
miR-524-3p	1412	3119	4	518	2736	638	2	2418	NA	1242	1	2	582	1311	NA
miR-519b-3p	1689	3107	1	528	2500	633	NA	2449	1	1261	2	NA	523	1262	NA
miR-374a-3p	989	1636	400	770	1410	897	416	1150	613	1060	558	727	778	1028	390
miR-31-5p	1087	602	25	1103	512	1183	31	545	1662	723	1781	1745	994	715	22
miR-345-5p	727	214	771	965	199	1148	918	158	1462	622	1477	1452	1008	675	859
miR-483-5p	1094	2010	325	555	2330	585	315	1995	44	1071	20	43	584	1164	265
miR-383-5p	688	3	18	1314	2	1472	31	2	2056	663	1981	1991	1337	778	19
miR-181c-3p	708	334	43	976	341	1196	48	305	1934	708	1864	2050	1000	654	55
miR-21-3p	945	1343	988	602	1293	692	1037	1132	75	1057	74	90	637	1050	966
miR-377-3p	1261	1725	41	662	1682	812	42	1577	459	865	498	458	624	966	40
miR-331-3p	813	520	225	980	527	1043	236	471	1362	787	1275	1331	1010	840	213
miR-130a-3p	1101	1596	238	599	1743	664	242	1501	417	876	435	486	615	909	210
miR-210-3p	1056	1190	448	729	1168	757	465	952	665	865	650	703	714	855	380
miR-675-3p	1183	2155	99	465	2260	522	90	2106	7	1044	12	6	455	1051	82
miR-629-5p	903	2040	111	548	1862	607	142	1463	220	1178	199	240	676	1141	114
miR-520g-5p	1403	2016	2	648	1778	721	6	1608	1	1165	2	1	678	1286	1
miR-339-5p	901	977	345	749	1079	735	268	871	817	732	970	906	597	703	258
miR-19a-3p	936	808	821	670	895	726	905	825	434	762	427	435	632	743	861
miR-5100	326	83	2647	473	69	529	2421	71	265	399	182	248	498	416	2169
miR-219a-5p	706	5	1	973	7	1168	8	7	1997	505	2039	1979	900	482	3
miR-505-3p	627	289	1228	750	233	804	1533	231	533	588	590	547	704	556	1389
miR-1301-3p	525	247	60	1007	229	982	77	207	1546	519	1580	1879	965	520	72
miR-378d	551	447	1349	574	567	597	1370	445	458	656	369	460	683	795	968
miR-130b-5p	465	394	1032	629	299	663	1408	261	715	510	653	817	713	543	1182
miR-24-1-5p	539	493	535	617	515	732	565	499	967	586	921	1137	723	633	488
miR-184	676	1336	4	554	1583	619	5	1225	444	872	414	477	696	1016	5
miR-337-3p	914	1614	82	537	1611	584	75	1421	138	892	145	162	535	870	69
miR-133a-3p	1026	1384	52	652	1240	652	44	1044	476	726	494	460	590	750	52
miR-148b-5p	676	1045	234	500	1245	550	219	1057	503	736	407	500	562	768	199
miR-454-3p	735	916	94	667	776	742	111	659	749	639	733	813	615	675	111
miR-6511a-3p	484	152	36	792	136	732	24	124	1560	452	1520	1668	852	456	20
miR-15a-5p	938	887	238	560	933	638	211	887	510	643	566	533	530	626	212
miR-16-2-3p	849	925	378	639	741	716	484	671	266	741	280	286	711	759	462
miR-362-5p	863	1087	237	538	996	593	295	905	411	668	413	369	533	701	258
miR-1271-5p	395	172	122	671	176	711	144	162	1528	405	1479	1675	669	393	138
miR-518a-5p	1005	1787	2	404	1603	444	3	1348	NA	789	2	4	458	871	2
miR-122-3p	617	1	1706	518	1	572	1998	5	2	501	1	3	487	576	1723
miR-196b-5p	942	1652	5	342	1727	339	2	1741	1	800	3	2	285	717	2
miR-1298-5p	267	7	NA	663	6	745	1	4	1696	403	1498	2058	763	382	3
miR-1249	394	38	39	687	24	747	41	37	1589	336	1604	1958	656	297	42
miR-20b-5p	794	953	82	515	1113	502	69	1095	527	600	614	545	396	560	51
miR-320d	433	220	139	642	272	626	102	242	1341	438	1208	1348	711	483	88
miR-7704	406	500	722	483	627	490	779	410	527	515	454	517	555	609	648
miR-411-3p	620	653	41	526	806	560	29	703	806	552	776	875	536	609	36
miR-515-3p	1026	1926	NA	296	1478	322	NA	1450	4	670	2	6	266	656	NA
miR-501-3p	648	723	223	530	608	659	279	553	590	583	556	655	607	614	265
miR-1185-1-3p	729	1318	26	489	1163	496	45	931	246	762	237	303	515	775	49
miR-195-3p	344	282	409	488	341	638	478	236	1060	422	784	1085	604	453	442
miR-193a-5p	454	351	857	436	469	460	1000	337	447	472	386	444	530	525	853
miR-421	502	404	74	629	416	640	78	386	1004	543	1098	989	638	464	79
miR-214-5p	702	907	523	410	1029	476	554	814	50	686	43	40	456	688	525
let-7b-3p	443	184	359	674	186	743	459	129	856	481	809	929	673	444	430
miR-125b-1-3p	452	392	76	681	299	725	103	275	940	468	867	1022	779	582	108
miR-548o-3p	518	762	266	442	956	438	204	884	410	666	335	512	483	662	194
miR-324-5p	648	640	64	563	589	617	62	520	773	561	746	756	594	542	55
miR-3613-5p	586	636	329	474	742	513	343	685	520	557	533	540	448	504	317
miR-518f-3p	900	1384	5	295	1589	352	2	1561	1	670	3	1	283	615	1
miR-155-5p	607	686	355	518	686	503	432	575	325	607	365	382	513	637	396
miR-375	370	204	1277	336	256	427	1399	188	152	472	122	163	453	465	1191
miR-487a-3p	808	1074	9	478	889	484	13	861	401	593	380	373	462	598	11
miR-3200-3p	416	18	1	661	16	785	6	11	1293	366	1304	1306	778	372	5
miR-514a-3p	600	1194	15	303	1371	363	12	1272	108	591	72	114	366	717	NA
miR-139-3p	323	47	103	598	48	653	113	39	1250	368	1065	1368	685	300	124
miR-655-3p	799	908	22	509	715	513	25	703	434	565	460	465	428	513	19
miR-582-3p	299	312	220	520	362	599	270	292	772	449	681	982	572	557	188
miR-3653	336	237	516	471	380	450	472	256	719	383	733	822	473	412	362
miR-675-5p	675	1274	64	306	1297	351	68	990	1	729	3	1	381	758	71
miR-760	335	20	8	691	21	761	8	23	1198	369	1090	1209	771	418	2
miR-935	356	4	2	655	2	653	9	1	1324	307	1245	1357	597	325	3
miR-146b-3p	340	129	804	420	113	485	1046	99	389	415	347	447	505	449	785
miR-628-5p	338	51	93	535	56	555	81	48	1212	256	1276	1387	519	251	55
miR-708-3p	256	21	30	557	27	626	34	17	1304	304	1075	1519	600	307	29
miR-378a-5p	503	192	801	428	189	475	912	169	286	403	343	292	464	396	823
miR-664a-3p	501	533	344	412	620	496	282	498	473	453	417	521	415	436	240
miR-431-3p	421	274	6	586	255	677	12	203	894	465	828	952	617	444	4
miR-153-3p	406	10	6	562	16	634	4	10	1224	238	1418	1246	510	316	2
miR-106a-5p	615	711	75	360	754	380	87	792	435	463	501	443	354	423	110
miR-27a-5p	565	1035	94	296	1213	294	76	1075	25	640	23	21	341	647	83
miR-105-5p	342	332	2	436	326	520	NA	258	1110	397	807	913	506	394	NA
miR-429	403	61	1203	323	66	381	1278	59	85	335	60	72	370	340	1252
miR-525-3p	617	1169	1	252	1321	262	NA	1196	1	494	1	NA	232	594	NA
miR-326	546	109	71	548	113	637	69	111	775	411	805	883	591	390	51
let-7i-3p	456	247	120	521	192	584	149	155	695	338	804	676	494	375	157
miR-3607-3p	343	210	705	384	276	384	656	212	395	367	343	419	369	354	537
miR-490-3p	288	114	89	489	137	565	109	106	978	299	829	1023	459	289	105
miR-30d-3p	503	684	253	343	644	374	282	538	194	530	150	216	389	525	236
miR-654-5p	402	574	28	401	626	417	72	526	406	499	346	543	433	488	50
miR-154-5p	611	774	26	303	865	314	23	798	220	435	241	245	298	445	19
miR-371a-5p	507	1136	2	275	1038	305	2	813	4	606	3	NA	312	608	NA
miR-527	593	1137	1	263	1008	288	1	831	NA	524	1	3	311	589	1
miR-3687	234	28	27	468	30	507	24	22	1065	255	899	1116	543	241	20
miR-511-5p	307	439	561	276	474	298	626	349	82	394	59	68	383	509	579
miR-137	360	32	1	443	35	477	2	32	907	237	1026	930	408	244	NA
miR-27b-5p	346	452	335	286	555	304	377	512	173	420	165	230	311	369	270
miR-452-3p	590	887	21	240	860	266	26	852	13	440	13	4	245	455	20
miR-519c-3p	638	872	NA	235	873	309	1	806	NA	470	1	1	223	439	NA
miR-6511b-3p	182	44	32	450	56	450	28	38	828	198	864	930	452	176	10
miR-2682-5p	157	10	2	412	13	474	2	12	826	253	722	1003	530	236	NA
miR-6842-3p	129	24	21	374	28	360	41	17	934	203	777	1089	429	182	26
miR-342-5p	261	138	102	332	174	378	76	121	646	270	635	631	429	302	80
miR-346	241	12	3	422	10	451	2	5	840	164	813	928	477	194	1
miR-6087	212	89	262	336	114	336	283	110	569	189	495	575	336	257	251
miR-206	250	10	3	406	11	476	1	6	670	279	666	684	492	288	1
let-7e-3p	203	123	50	277	98	312	58	103	676	151	669	752	283	169	49
miR-324-3p	338	163	56	328	143	393	58	144	486	289	484	466	310	254	50
miR-1247-5p	373	624	46	223	735	230	45	559	51	331	36	52	202	406	43
miR-576-5p	314	498	169	228	462	234	196	351	101	329	84	98	234	325	177
miR-376a-5p	339	561	7	216	511	267	7	463	218	316	207	207	189	261	6
miR-141-5p	379	702	2	149	788	171	4	698	NA	302	1	2	191	368	NA
miR-1224-5p	176	1	NA	360	2	379	NA	2	635	229	544	706	414	277	1
miR-299-5p	287	346	15	275	299	280	11	292	381	275	389	362	264	229	9
miR-212-5p	113	16	11	292	22	360	18	7	717	128	640	861	343	153	15
miR-299-3p	321	350	10	267	321	272	12	307	329	288	302	308	257	293	7
miR-519e-3p	379	760	NA	144	747	138	2	704	1	285	NA	1	122	361	NA
miR-532-3p	258	205	157	254	246	241	129	236	383	199	382	397	209	226	122
miR-590-3p	372	438	99	254	407	233	114	402	144	241	164	162	199	297	87
miR-154-3p	412	558	4	218	396	260	7	427	169	295	227	148	203	269	1
miR-194-3p	168	8	693	186	7	209	814	6	40	176	27	39	209	215	791
let-7f-2-3p	241	131	123	288	100	374	152	85	395	251	350	420	308	207	153
miR-516a-3p	345	661	NA	144	671	143	NA	661	2	351	2	NA	178	361	2
miR-204-3p	167	5	13	328	17	389	19	5	602	201	517	584	404	215	16
miR-516b-3p	342	650	NA	136	655	140	NA	650	2	338	2	NA	172	357	2
miR-29b-2-5p	237	112	51	266	115	322	50	138	470	174	522	493	246	185	37
miR-618	148	23	249	255	40	285	270	25	377	164	358	387	252	160	258
miR-7977	145	63	566	198	46	160	454	50	196	147	193	271	155	156	405
miR-33a-5p	178	56	33	267	63	307	33	55	524	148	547	508	235	156	30
miR-7-1-3p	206	53	39	271	51	306	34	47	481	169	488	499	268	181	28
miR-30b-3p	253	363	139	174	376	192	174	303	100	276	84	109	183	238	142
miR-193b-5p	239	368	159	139	379	175	191	319	93	211	97	106	185	244	160
miR-758-3p	228	246	13	198	241	232	17	228	340	197	309	378	214	212	12
miR-519d-5p	454	545	NA	155	529	179	NA	452	3	285	1	1	145	295	1
miR-589-5p	169	113	53	199	136	234	55	107	418	169	385	498	241	165	42
miR-224-3p	326	529	19	136	565	126	15	558	6	270	4	5	114	259	15
miR-125a-3p	195	355	17	169	419	200	25	332	178	266	130	163	196	280	12
miR-526b-3p	260	604	NA	96	665	102	NA	635	1	246	NA	NA	87	232	NA
miR-373-3p	370	600	1	138	486	155	4	437	1	279	1	3	156	269	3
miR-885-3p	169	NA	151	275	NA	301	152	NA	360	184	352	398	258	156	133
miR-96-5p	292	539	25	137	425	161	34	469	29	262	30	35	135	264	30
miR-2110	130	97	71	227	97	276	64	84	357	163	374	379	268	184	71
miR-539-5p	159	140	6	255	139	267	2	113	394	150	372	387	253	176	7
miR-377-5p	193	249	3	205	250	174	8	194	282	206	293	307	187	214	5
miR-873-5p	150	64	7	250	47	278	20	41	447	180	365	473	285	147	10
miR-625-5p	307	433	7	154	349	185	10	386	99	238	129	115	135	208	7
miR-5701	162	114	288	194	102	236	334	78	142	196	134	128	198	170	272
miR-577	126	NA	NA	227	NA	270	1	3	524	107	537	627	215	103	1
miR-671-3p	91	68	79	214	79	202	99	41	410	122	376	478	206	139	106
miR-26b-3p	184	193	131	207	186	218	183	140	188	167	213	183	177	166	152
miR-576-3p	207	295	149	129	348	125	160	297	53	234	64	69	191	207	146
miR-1250-5p	124	6	1	272	6	312	3	2	418	157	424	458	298	159	3
miR-379-3p	233	236	14	196	234	207	7	207	239	200	211	312	162	164	14
miR-4443	155	106	82	254	79	230	141	43	281	161	240	264	293	201	96
miR-561-5p	219	523	2	107	571	123	2	427	6	238	1	6	106	260	1
miR-487a-5p	136	127	7	167	138	226	8	125	388	126	393	407	179	156	4
miR-3182	211	330	83	122	439	147	92	330	47	228	51	55	134	204	81
miR-664a-5p	160	198	90	148	274	178	103	185	177	203	166	223	170	185	84
miR-17-3p	245	200	187	122	227	160	192	240	101	175	102	100	140	162	170
miR-365a-5p	192	332	141	136	315	140	162	261	52	204	50	45	143	211	99
miR-519e-5p	282	602	NA	79	515	73	1	549	NA	175	NA	1	69	133	NA
miR-130b-3p	223	273	109	144	292	188	98	274	93	195	95	95	123	183	84
miR-374b-3p	155	86	45	198	101	265	69	84	276	153	288	325	189	134	58
miR-1299	96	14	367	146	34	140	323	13	186	108	175	212	168	108	288
miR-185-3p	141	136	51	176	129	211	67	96	272	155	215	297	195	147	53
miR-769-3p	151	15	5	248	9	260	3	4	393	132	366	370	198	138	5
miR-99a-3p	190	49	74	200	31	233	77	48	281	128	319	304	156	129	58
miR-641	176	181	81	156	162	196	97	139	167	147	159	170	173	204	67
miR-766-3p	136	103	20	190	105	210	36	92	307	132	266	329	175	119	37
miR-1248	153	99	142	171	118	172	129	112	178	136	202	192	146	130	140
miR-15b-3p	223	307	48	139	271	152	50	255	59	192	67	54	118	220	46
miR-767-5p	183	210	NA	140	227	176	1	211	156	182	153	206	160	189	NA
miR-223-5p	153	230	148	119	235	130	166	184	56	171	49	49	158	189	134
miR-3909	114	140	72	144	126	179	118	101	178	152	177	206	187	150	92
miR-1197	202	287	4	144	205	170	1	199	124	181	148	159	141	165	5
miR-30c-1-3p	136	104	138	126	97	168	158	98	169	129	158	184	145	121	185
miR-592	109	11	44	201	8	213	48	7	312	113	344	316	173	123	58
miR-1287-5p	166	110	44	139	139	171	50	122	212	136	196	225	167	147	53
miR-26a-2-3p	186	218	55	149	212	177	55	164	102	184	99	107	136	172	60
miR-1275	147	188	161	122	164	134	168	151	76	145	61	64	136	144	172
miR-1278	166	260	55	105	244	137	72	178	66	179	60	87	133	216	66
miR-1260b	144	151	165	152	170	107	169	156	88	126	84	91	109	133	155
miR-217	158	264	20	110	301	123	25	285	70	175	82	93	107	170	15
miR-371a-3p	207	415	NA	80	367	109	NA	282	NA	194	1	1	103	218	3
miR-671-5p	123	117	50	111	118	140	45	87	255	112	233	267	150	125	45
miR-509-3-5p	152	295	2	109	330	125	2	261	57	186	34	67	129	214	3
miR-3912-3p	138	179	44	148	153	155	41	120	145	136	181	163	159	156	35
miR-331-5p	137	90	45	169	78	164	45	87	218	104	239	246	162	108	48
miR-376c-5p	232	358	5	89	322	118	11	250	41	164	44	65	83	144	2
miR-337-5p	179	334	14	88	318	109	16	271	39	163	49	45	88	196	10
miR-4705	101	NA	7	164	NA	189	3	1	341	93	407	349	163	89	5
miR-151b	141	152	33	154	123	123	36	117	184	111	206	198	144	130	32
miR-187-3p	95	19	36	162	13	149	41	16	300	86	344	326	163	89	18
miR-500a-5p	167	239	49	98	209	126	43	184	108	141	82	105	103	133	36
miR-500b-5p	167	239	50	97	210	125	43	184	106	140	81	104	104	133	36
miR-6499-5p	75	3	2	188	2	156	NA	4	354	100	307	357	190	75	1
miR-196a-5p	168	332	6	58	379	80	NA	357	3	139	1	10	74	196	NA
miR-1269b	191	336	2	90	329	91	2	253	NA	201	3	NA	98	181	1
miR-200a-5p	60	18	362	83	24	87	381	10	37	87	38	43	116	109	319
miR-212-3p	103	13	7	152	15	189	9	7	299	76	294	311	156	94	9
miR-1306-5p	99	55	28	130	61	137	25	57	261	89	253	292	141	85	20
miR-582-5p	160	138	37	114	101	147	32	130	142	131	121	146	147	134	46
miR-1224-3p	99	1	1	168	NA	192	1	NA	304	88	294	321	160	80	NA
miR-548k	143	141	66	101	154	139	88	116	89	141	86	93	129	135	79
miR-376b-5p	211	321	5	77	278	111	9	212	37	148	39	56	65	123	2
miR-4521	132	70	147	98	72	134	181	45	123	81	123	138	93	88	137
miR-10a-3p	122	109	205	96	103	105	228	79	6	118	3	6	114	112	251
miR-18a-5p	136	200	63	77	240	98	50	209	62	121	73	56	102	95	50
miR-3158-3p	80	154	30	80	162	112	56	162	130	142	80	166	128	106	22
miR-668-3p	78	75	4	156	56	140	NA	68	218	101	245	243	144	80	1
miR-450a-2-3p	165	261	20	69	271	105	18	236	7	150	8	8	66	144	23
miR-128-1-5p	59	3	10	118	11	149	10	3	269	72	279	340	127	88	9
miR-615-3p	127	159	1	134	181	140	NA	131	34	175	38	35	162	172	NA
miR-488-3p	144	9	1	145	6	156	NA	3	242	96	249	232	134	69	NA
miR-874-5p	104	24	7	138	22	142	6	22	238	91	238	238	128	81	3
miR-1185-5p	150	136	2	126	84	120	NA	112	172	94	160	134	89	96	6
miR-486-3p	102	116	2	105	139	105	2	117	146	95	127	141	94	109	2
miR-877-5p	76	67	13	104	64	107	18	66	195	81	169	204	105	99	13
miR-32-3p	98	114	94	71	104	106	109	97	64	102	53	57	97	116	93
let-7f-1-3p	75	39	87	121	46	142	111	36	96	105	97	114	108	93	102
miR-628-3p	55	20	34	100	17	132	26	18	249	59	221	227	126	54	30
miR-3690	92	180	18	52	242	90	4	168	42	138	32	56	96	142	10
miR-651-5p	103	119	72	73	154	89	67	115	74	108	64	65	85	95	76
miR-3607-5p	101	69	137	103	66	79	138	61	92	70	83	101	61	77	112
miR-301a-5p	87	83	11	114	65	113	9	57	172	70	169	195	106	78	15
miR-1291	80	57	90	98	63	107	81	58	157	57	118	130	82	74	75
miR-488-5p	62	2	NA	116	1	133	1	1	243	56	252	285	114	53	NA
miR-1260a	78	74	72	83	63	99	72	66	129	64	148	154	87	63	59
miR-501-5p	98	96	25	88	112	103	38	91	99	106	117	104	109	72	29
miR-548e-3p	83	86	122	71	111	71	133	83	62	87	41	62	80	85	101
miR-1226-3p	50	19	8	91	25	134	13	24	220	67	204	245	93	74	9
miR-211-5p	58	13	7	106	12	130	5	6	227	67	211	239	111	61	11
miR-944	119	228	4	52	264	63	3	226	4	93	1	1	44	101	3
miR-23b-5p	80	100	62	91	83	92	106	61	85	91	62	81	86	71	53
miR-93-3p	93	81	40	74	98	97	45	101	89	77	105	122	59	80	37
miR-370-5p	67	76	9	83	100	86	5	91	133	64	136	159	105	77	3
miR-3614-5p	107	182	13	61	224	75	17	167	1	127	2	1	70	124	22
miR-1269a	101	180	51	45	172	58	58	152	8	89	6	6	71	115	49
miR-412-5p	48	40	9	92	54	92	11	52	163	68	155	170	113	73	13
miR-378g	53	27	112	56	64	82	118	44	72	89	62	94	79	82	118
miR-92b-5p	64	23	4	123	18	130	4	20	181	61	178	176	100	69	1
miR-585-3p	59	57	10	75	73	83	7	59	168	71	134	171	88	77	12
miR-1976	50	14	19	106	20	86	22	17	186	50	203	220	80	51	19
miR-190a-5p	81	73	12	81	70	94	12	69	121	77	142	130	79	88	8
miR-491-5p	72	15	7	92	12	100	7	13	176	58	189	218	94	55	6
miR-2277-5p	52	23	14	113	33	109	9	16	137	63	159	197	89	70	17
miR-1185-2-3p	112	180	4	64	162	69	6	121	31	103	42	33	63	88	5
miR-7706	49	60	63	55	70	65	58	53	92	64	81	109	92	86	61
miR-550a-5p	58	84	26	64	114	62	18	72	100	76	58	100	90	92	36
miR-511-3p	148	123	73	72	103	49	57	139	7	81	11	3	46	72	64
miR-744-3p	62	19	24	85	23	101	22	17	153	56	151	168	86	55	24
miR-23c	83	112	40	56	70	93	75	58	40	94	45	36	74	74	82
miR-4787-3p	41	1	2	84	NA	104	NA	NA	194	50	205	192	102	55	NA
let-7c-3p	35	17	123	64	18	72	115	9	84	47	84	121	63	46	131
miR-1343-3p	48	11	13	90	7	82	13	7	180	35	190	214	84	35	17
miR-6511a-5p	60	8	4	96	8	124	NA	12	88	52	132	224	132	64	NA
miR-1247-3p	69	166	3	42	196	50	6	161	5	117	3	4	68	97	5
miR-320e	58	51	16	58	57	92	13	53	124	50	140	123	76	56	11
miR-450a-1-3p	127	206	4	39	163	42	5	168	2	74	2	1	42	95	3
miR-34c-3p	54	58	1	74	95	68	1	79	113	61	104	115	78	64	1
miR-4326	47	37	36	72	42	81	50	21	112	55	99	141	62	54	42
miR-3180-5p	45	15	3	84	3	111	NA	15	177	69	132	162	90	39	3
miR-653-5p	75	141	17	47	177	38	10	142	21	82	14	27	69	74	11
miR-3065-5p	75	89	38	65	104	54	38	98	47	66	58	59	39	68	37
miR-508-3p	69	141	NA	51	177	44	NA	148	20	91	8	28	54	104	NA
miR-422a	45	33	113	38	51	64	117	26	51	74	43	61	64	48	106
miR-6715b-3p	67	129	38	38	169	51	44	129	3	71	1	2	52	95	42
miR-1468-5p	30	7	106	56	1	66	109	6	78	36	89	111	69	38	114
miR-25-5p	71	51	60	61	47	76	84	40	63	69	48	55	68	47	76
miR-181b-3p	57	38	2	75	30	75	10	32	143	48	113	162	62	58	10
miR-520e	87	171	1	39	194	44	NA	157	1	84	NA	NA	48	80	NA
miR-34b-3p	69	96	1	50	105	70	1	108	72	61	67	75	61	65	NA
miR-216a-5p	84	115	3	58	182	52	8	136	14	92	9	6	56	83	1
miR-3605-3p	42	26	12	73	25	87	31	25	109	44	125	145	64	50	31
miR-551b-3p	78	190	NA	28	149	38	3	132	16	71	16	19	50	88	1
miR-3609	60	49	21	57	37	66	34	31	87	51	112	115	62	62	28
miR-887-3p	90	48	5	70	35	95	4	36	89	54	95	98	75	65	4
miR-3065-3p	61	53	41	53	67	53	42	47	83	55	70	80	58	57	40
miR-552-3p	34	19	16	68	19	62	8	11	141	52	122	180	67	44	12
miR-1298-3p	38	NA	NA	89	1	70	NA	1	169	32	128	183	88	39	NA
miR-509-3p	66	147	3	51	180	45	NA	90	27	66	18	12	51	75	NA
miR-323a-5p	34	4	1	91	7	68	NA	5	138	36	163	141	87	50	1
miR-380-5p	32	22	NA	69	38	53	2	24	142	34	108	162	87	46	2
miR-3614-3p	100	147	3	51	133	37	5	129	NA	83	1	NA	39	85	4
miR-4999-5p	62	62	29	52	59	53	27	37	81	64	57	84	57	64	21
miR-3117-3p	35	11	1	53	5	69	NA	14	158	38	137	139	61	40	2
miR-6868-3p	28	4	NA	67	6	69	2	6	161	23	128	168	70	29	NA
miR-509-5p	78	106	4	38	122	52	2	130	16	64	8	12	32	96	NA
miR-101-5p	69	53	11	52	60	51	7	76	66	62	69	73	50	41	9
miR-296-5p	60	38	50	41	36	53	67	21	60	36	72	68	43	44	47
miR-188-5p	68	59	24	32	95	44	28	93	39	62	34	39	36	62	13
miR-548am-3p	30	4	69	39	1	54	172	3	11	46	7	12	63	41	170
miR-192-3p	52	5	134	49	6	44	129	7	11	54	10	7	51	50	111
miR-5683	29	2	NA	72	5	80	NA	1	143	42	100	127	69	41	1
miR-296-3p	43	42	30	59	38	59	36	35	48	54	45	51	68	56	36
miR-380-3p	64	47	NA	55	46	61	1	33	69	46	92	76	67	38	NA
miR-18a-3p	58	55	20	41	61	51	28	51	53	42	41	55	46	48	40
miR-33a-3p	57	38	16	55	50	63	13	33	52	45	72	82	56	41	16
miR-92a-1-5p	44	35	94	27	32	35	137	32	11	29	7	12	45	47	99
miR-1225-3p	48	2	NA	78	1	86	1	1	99	34	113	127	61	25	NA
miR-3180-3p	39	12	3	57	21	63	9	9	87	21	90	150	75	30	9
miR-4662a-5p	39	20	85	42	42	38	75	20	30	35	42	40	50	34	77
miR-873-3p	29	7	NA	46	8	55	1	6	117	42	106	140	63	38	NA
miR-550a-3p	48	27	12	75	60	42	6	84	27	60	45	45	51	60	12
miR-454-5p	54	48	13	50	40	57	9	46	71	42	60	62	42	41	15
miR-133a-5p	62	70	2	22	96	46	2	92	26	54	36	38	42	48	2
miR-376b-3p	63	127	1	22	124	24	2	87	12	55	18	14	32	50	2
miR-5010-3p	30	12	9	42	11	57	7	13	105	36	87	134	54	31	5
miR-548ba	29	7	1	48	5	69	1	3	103	44	89	128	63	37	3
miR-191-3p	26	17	28	56	24	67	30	15	85	35	76	73	45	28	17
miR-624-5p	51	71	21	35	82	43	25	76	15	56	26	19	37	43	17
miR-1306-3p	29	16	5	56	16	63	6	10	92	21	92	98	51	44	8
miR-7978	26	12	NA	46	5	46	NA	12	113	26	101	131	51	30	NA
miR-133b	69	100	2	47	44	52	3	49	32	54	28	25	40	47	1
miR-487b-5p	33	10	NA	37	18	39	2	17	109	23	107	116	50	30	1
miR-3664-3p	64	107	8	34	91	37	17	82	NA	56	NA	1	23	60	11
miR-2355-3p	36	18	12	43	26	51	20	11	78	37	86	78	42	37	13
miR-3177-3p	24	12	3	43	15	65	3	7	88	45	87	91	57	41	3
miR-1229-3p	27	6	2	55	10	57	1	5	104	16	102	100	63	24	3
miR-4485	24	11	44	29	13	43	69	9	62	31	56	66	35	20	61
miR-2681-5p	19	NA	1	64	NA	48	NA	NA	89	25	105	119	66	36	NA
miR-4510	29	13	14	44	13	60	22	11	63	39	79	63	55	36	19
miR-138-1-3p	28	8	1	46	7	54	1	8	92	25	95	103	42	37	NA
miR-7976	37	50	24	36	53	33	34	52	25	39	20	30	37	35	34
miR-496	51	71	NA	27	77	35	2	67	30	65	22	31	35	21	NA
miR-135b-3p	38	35	NA	43	34	46	1	30	58	34	67	66	35	43	1
miR-663a	19	NA	3	50	3	42	3	1	113	27	85	103	57	23	2
miR-329-5p	23	6	2	44	11	40	2	6	80	28	110	94	53	26	NA
miR-520f-5p	82	99	NA	19	96	26	NA	81	NA	45	NA	NA	27	49	NA
miR-1292-5p	20	22	14	31	20	49	10	11	72	16	63	99	62	23	8
miR-376a-2-5p	36	95	1	18	73	28	2	81	17	37	27	32	26	45	1
miR-5091	40	47	6	42	63	33	10	43	38	34	42	46	30	34	9
miR-98-3p	43	15	13	45	25	58	14	22	42	43	44	65	36	40	10
miR-202-5p	59	102	5	29	90	19	3	79	2	35	2	3	30	51	1
miR-152-5p	42	67	14	24	76	45	30	47	10	40	5	13	34	40	22
miR-4488	14	6	8	38	1	42	8	2	101	22	92	94	56	18	7
miR-664b-3p	28	23	30	40	38	33	16	19	67	27	53	54	31	23	22
miR-518d-3p	49	96	NA	27	94	23	NA	100	NA	51	NA	NA	17	46	NA
miR-6511b-5p	30	4	2	48	4	62	NA	6	44	26	66	112	66	32	NA
miR-770-5p	31	9	NA	59	4	47	NA	10	71	33	85	83	35	29	NA
miR-542-5p	49	94	2	18	108	21	4	87	3	43	NA	2	17	44	2
miR-4473	23	25	6	32	20	36	8	18	74	19	55	80	44	33	5
miR-505-5p	28	22	53	28	15	42	85	10	27	19	30	21	31	19	46
miR-147b	37	50	8	27	48	29	9	49	24	48	40	32	28	38	8
miR-210-5p	32	18	31	34	19	40	36	13	34	26	36	43	34	36	37
miR-653-3p	61	90	4	27	63	24	4	66	8	43	3	13	18	36	8
miR-449c-5p	27	7	1	48	11	38	4	7	69	19	86	75	46	20	3
miR-3199	40	37	23	16	39	30	22	31	23	54	22	32	35	23	33
