Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-7705	NA	1	NA	1	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA
miR-8063	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-877-5p	NA	2	NA	3	6	1	NA	1	4	1	7	NA	2	1	1
miR-887-3p	NA	2	NA	5	6	5	NA	4	6	4	11	5	5	4	1
miR-940	NA	1	2	2	NA	1	NA	NA	NA	1	2	NA	1	NA	1
miR-99b-3p	NA	6	NA	2	10	2	NA	2	1	5	9	6	2	3	1
let-7f-1-3p	NA	NA	1	1	1	NA	1	NA	NA	1	1	NA	NA	NA	1
miR-1234-3p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1237-3p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
miR-1273g-5p	NA	NA	1	3	NA	3	2	NA	2	NA	8	4	2	2	NA
miR-1285-3p	NA	NA	1	NA	NA	NA	1	NA	NA	1	4	1	NA	NA	1
miR-1299	NA	NA	4	1	NA	NA	2	NA	1	2	1	NA	NA	NA	4
miR-1304-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-1468-5p	NA	NA	1	NA	NA	NA	5	NA	2	NA	1	1	1	NA	10
miR-148a-5p	NA	NA	3	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	7
miR-1587	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA
miR-1911-5p	NA	NA	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4
miR-192-3p	NA	NA	1	1	1	NA	1	NA	NA	NA	NA	NA	NA	1	12
miR-200a-5p	NA	NA	1	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	3
miR-2054	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-2110	NA	NA	1	NA	1	2	1	NA	NA	NA	NA	NA	1	NA	NA
miR-214-3p	NA	NA	1	NA	3	NA	NA	1	NA	NA	1	1	NA	1	1
miR-214-5p	NA	NA	2	NA	5	NA	3	NA	NA	NA	NA	1	NA	2	7
miR-298	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-29b-1-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3074-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1
miR-3125	NA	NA	2	1	NA	NA	6	NA	NA	1	NA	NA	1	NA	2
miR-3127-3p	NA	NA	3	1	NA	1	NA	NA	3	NA	NA	1	NA	1	1
miR-3133	NA	NA	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA
miR-3142	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA
miR-3148	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3157-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-33a-3p	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-342-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3591-5p	NA	NA	8	1	NA	3	8	NA	NA	1	NA	NA	NA	1	17
miR-362-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-374b-3p	NA	NA	2	NA	1	2	1	2	NA	NA	1	2	NA	NA	1
miR-374c-3p	NA	NA	2	NA	1	2	1	1	NA	NA	1	2	NA	NA	1
miR-3912-3p	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	2
miR-4269	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4423-5p	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4476	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4482-3p	NA	NA	1	NA	1	1	1	2	NA	1	NA	NA	1	2	NA
miR-4485	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	1	1	NA	NA
miR-4491	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-4496	NA	NA	1	NA	NA	4	NA	NA	NA	NA	NA	NA	1	1	NA
miR-4520b-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-455-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4649-3p	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4657	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA
miR-4658	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA
miR-4668-3p	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4668-5p	NA	NA	2	2	1	1	3	1	3	3	NA	NA	2	3	6
miR-4673	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4676-3p	NA	NA	1	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA
miR-4682	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	1	NA	NA	NA
miR-4688	NA	NA	1	1	NA	2	NA	NA	NA	1	NA	1	1	NA	NA
miR-4723-3p	NA	NA	1	1	NA	3	2	NA	NA	3	1	1	NA	1	1
miR-4729	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4735-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4743-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1
miR-4776-3p	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-4778-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-4781-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-494-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-499a-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-5004-3p	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-500a-5p	NA	NA	1	3	3	1	2	NA	2	1	2	NA	NA	1	3
miR-502-5p	NA	NA	1	3	3	1	2	NA	1	1	1	NA	NA	1	3
miR-505-3p	NA	NA	3	2	NA	NA	1	NA	1	1	1	2	NA	1	15
miR-506-5p	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-5190	NA	NA	1	1	NA	1	2	NA	NA	NA	1	NA	NA	2	1
miR-548ah-3p	NA	NA	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	8
miR-548am-5p	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-548au-5p	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	2
miR-5581-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5584-5p	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	2	NA
miR-5589-3p	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	3
miR-5691	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA
miR-5694	NA	NA	1	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA
miR-5699-5p	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-590-5p	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-602	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-608	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-627-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-627-5p	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6509-3p	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-663a	NA	NA	1	5	NA	6	NA	NA	5	3	1	2	2	2	1
miR-6727-5p	NA	NA	1	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA
miR-6744-3p	NA	NA	3	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA
miR-6748-3p	NA	NA	3	1	NA	NA	1	NA	NA	2	2	1	2	1	4
miR-6821-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6832-5p	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6839-5p	NA	NA	1	2	NA	1	1	NA	NA	2	NA	2	1	NA	NA
miR-6865-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2
miR-6866-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-6877-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	2	NA	NA
miR-6879-5p	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-7-1-3p	NA	NA	1	NA	NA	1	1	1	2	NA	5	6	NA	1	1
miR-766-3p	NA	NA	1	NA	2	NA	1	NA	1	1	NA	2	NA	NA	2
miR-8067	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-8089	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-875-3p	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-885-3p	NA	NA	1	2	NA	NA	1	NA	1	1	2	1	NA	NA	2
miR-922	NA	NA	1	NA	NA	1	2	NA	NA	NA	1	1	1	NA	1
miR-105-5p	NA	NA	NA	1	NA	NA	NA	NA	2	NA	2	NA	3	NA	NA
miR-1224-3p	NA	NA	NA	1	NA	1	1	NA	1	NA	4	2	NA	NA	1
miR-1255a	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1255b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1258	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1266-5p	NA	NA	NA	2	1	2	2	NA	NA	2	NA	1	NA	NA	NA
miR-1268b	NA	NA	NA	2	NA	1	NA	NA	1	3	3	3	2	NA	1
miR-128-2-5p	NA	NA	NA	2	NA	NA	NA	NA	1	NA	5	1	1	NA	NA
miR-1298-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	1	NA	1
miR-1298-5p	NA	NA	NA	1	NA	1	NA	NA	4	2	1	1	2	2	NA
miR-1301-3p	NA	NA	NA	1	1	NA	NA	NA	1	1	1	1	1	1	NA
miR-147a	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-150-5p	NA	NA	NA	1	1	NA	1	NA	NA	1	2	NA	NA	NA	1
miR-153-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA
miR-185-3p	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-18b-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1915-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-196b-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-200c-3p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-212-3p	NA	NA	NA	1	NA	3	1	NA	NA	NA	4	3	NA	NA	NA
miR-2276-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-24-1-5p	NA	NA	NA	1	4	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-2909	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-299-5p	NA	NA	NA	1	3	NA	NA	2	1	NA	2	NA	NA	NA	NA
miR-302d-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3120-5p	NA	NA	NA	2	NA	1	NA	NA	1	NA	1	1	NA	NA	NA
miR-3126-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3131	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	1	1	NA	NA
miR-3138	NA	NA	NA	1	NA	NA	NA	2	1	1	3	1	1	3	NA
miR-3140-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3159	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3162-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3164	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3169	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-3173-5p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-3185	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1
miR-3198	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-328-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-329-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-340-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-34b-3p	NA	NA	NA	1	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-3607-3p	NA	NA	NA	2	4	NA	2	NA	NA	1	2	NA	NA	1	13
miR-3620-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3670	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3685	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3692-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3714	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-383-5p	NA	NA	NA	1	NA	1	NA	NA	NA	1	2	3	2	NA	NA
miR-3928-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4268	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-4298	NA	NA	NA	1	1	2	NA	NA	NA	2	1	NA	1	1	NA
miR-4301	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4421	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-4474-3p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-452-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4524a-3p	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA
miR-454-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	1	NA	NA
miR-4540	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4644	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA
miR-4646-5p	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	NA	2	NA	NA
miR-4656	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4666a-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4666b	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4669	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-4686	NA	NA	NA	1	NA	2	NA	NA	NA	NA	2	1	NA	NA	2
miR-4687-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4691-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4695-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4700-3p	NA	NA	NA	1	NA	NA	3	NA	NA	2	2	2	3	NA	2
miR-4709-5p	NA	NA	NA	7	NA	9	NA	1	19	1	12	17	5	2	NA
miR-4711-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4725-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4738-3p	NA	NA	NA	4	NA	2	NA	NA	4	NA	2	5	3	2	NA
miR-4742-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-4747-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4763-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-4769-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4769-5p	NA	NA	NA	1	NA	3	1	NA	2	NA	NA	NA	1	1	NA
miR-4774-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4787-3p	NA	NA	NA	2	1	1	NA	NA	1	NA	3	3	2	2	NA
miR-488-3p	NA	NA	NA	2	1	NA	NA	NA	2	1	5	4	2	1	NA
miR-489-3p	NA	NA	NA	1	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4999-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5001-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-504-5p	NA	NA	NA	2	1	1	NA	2	3	1	3	6	2	1	NA
miR-508-5p	NA	NA	NA	2	NA	NA	NA	NA	2	NA	1	1	NA	NA	NA
miR-511-5p	NA	NA	NA	1	NA	NA	NA	1	1	2	NA	NA	NA	1	1
miR-513a-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-513c-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-517-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-5197-3p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-523-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-539-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ab	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-548ai	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548n	NA	NA	NA	2	1	NA	1	NA	NA	NA	NA	2	1	NA	NA
miR-548u	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5586-3p	NA	NA	NA	2	NA	2	NA	NA	2	1	4	2	2	1	NA
miR-5689	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-570-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-571	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5787	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	NA	2	NA
miR-597-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-628-3p	NA	NA	NA	2	NA	NA	NA	NA	NA	1	2	1	NA	1	1
miR-649	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6501-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-6502-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA
miR-6504-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-6506-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-6510-5p	NA	NA	NA	2	1	NA	NA	NA	1	NA	NA	2	1	NA	1
miR-6511a-5p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6511b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6512-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6514-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-653-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-657	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-663b	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	2	NA	NA
miR-664b-5p	NA	NA	NA	1	NA	1	NA	NA	1	NA	1	NA	1	NA	1
miR-668-3p	NA	NA	NA	1	NA	1	NA	NA	NA	1	5	1	1	1	NA
miR-670-3p	NA	NA	NA	1	NA	2	NA	NA	NA	NA	1	2	NA	NA	NA
miR-6716-3p	NA	NA	NA	1	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6717-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6720-3p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	2	1	1	NA
miR-6731-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6732-3p	NA	NA	NA	2	NA	NA	2	1	3	NA	4	1	NA	2	NA
miR-6736-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6739-5p	NA	NA	NA	1	NA	NA	1	NA	3	NA	NA	1	NA	1	1
miR-6742-5p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6743-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1
miR-6743-5p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6746-3p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-6753-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-6754-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6755-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6758-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6760-5p	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	1	NA	1
miR-6765-3p	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	4	NA	NA	NA
miR-6766-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6769b-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6769b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6772-3p	NA	NA	NA	1	NA	NA	2	NA	1	NA	1	NA	1	NA	NA
miR-6773-3p	NA	NA	NA	1	NA	2	1	NA	2	NA	1	4	1	NA	NA
miR-6780a-5p	NA	NA	NA	1	NA	1	1	NA	1	NA	1	3	NA	1	NA
miR-6781-5p	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6796-5p	NA	NA	NA	1	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-6797-5p	NA	NA	NA	2	NA	3	NA	NA	2	NA	1	NA	1	1	NA
miR-6800-3p	NA	NA	NA	1	NA	NA	NA	NA	2	1	1	NA	2	NA	NA
miR-6804-3p	NA	NA	NA	1	NA	NA	NA	NA	3	NA	2	NA	1	NA	NA
miR-6808-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6812-5p	NA	NA	NA	1	NA	1	NA	NA	1	1	NA	NA	NA	NA	NA
miR-6821-5p	NA	NA	NA	1	NA	2	1	NA	1	2	NA	NA	NA	NA	NA
miR-6825-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6826-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6828-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6830-5p	NA	NA	NA	1	NA	2	NA	NA	1	NA	1	NA	1	NA	NA
miR-6858-3p	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6858-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	2	1	1	NA
miR-6859-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6862-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	3	NA
miR-6865-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6868-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6871-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6873-3p	NA	NA	NA	9	1	8	2	1	10	4	9	11	14	5	2
miR-6875-5p	NA	NA	NA	1	NA	1	NA	NA	1	NA	1	2	1	1	NA
miR-6878-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6878-5p	NA	NA	NA	1	NA	1	NA	NA	2	NA	NA	NA	1	NA	NA
miR-6880-5p	NA	NA	NA	1	NA	2	NA	NA	1	NA	3	1	NA	NA	NA
miR-6885-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6886-3p	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	2	NA	1	NA
miR-6892-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	2	NA	1	NA
miR-6894-5p	NA	NA	NA	2	NA	1	NA	NA	1	NA	2	1	NA	NA	NA
miR-7110-3p	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-7110-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7111-5p	NA	NA	NA	1	1	1	1	NA	2	NA	NA	NA	2	NA	NA
miR-762	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	1	1	NA
miR-765	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
