Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-518a-3p	91	46	NA	19	119	13	1	49	NA	65	NA	1	19	28	NA
miR-518a-5p	42	28	NA	6	56	9	NA	32	NA	36	NA	NA	4	12	NA
miR-518b	258	124	NA	85	358	43	1	121	1	186	NA	1	34	50	1
miR-518c-3p	296	201	NA	91	439	43	NA	136	NA	221	NA	NA	57	88	NA
miR-518c-5p	24	11	1	5	37	3	NA	18	1	19	1	1	4	2	NA
miR-518d-3p	151	80	NA	34	196	23	1	86	NA	121	1	1	29	44	NA
miR-518e-3p	77	39	NA	25	95	13	NA	44	NA	66	NA	NA	14	20	NA
miR-518f-3p	295	201	NA	91	438	43	NA	136	NA	222	NA	NA	57	88	NA
miR-518f-5p	231	126	NA	68	325	33	1	130	1	174	2	NA	26	54	1
miR-5190	2	NA	NA	1	NA	NA	1	NA	2	2	NA	2	1	1	NA
miR-5194	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-519a-3p	167	141	1	49	273	24	NA	162	1	164	NA	NA	48	93	NA
miR-519b-3p	260	191	1	70	384	32	NA	198	1	224	NA	NA	65	122	1
miR-519b-5p	126	117	NA	38	267	16	NA	111	NA	117	NA	NA	17	35	NA
miR-519c-3p	123	79	NA	31	168	16	NA	68	NA	87	NA	NA	23	37	1
miR-519c-5p	126	115	NA	37	267	16	NA	110	NA	117	NA	NA	17	35	NA
miR-519d-3p	108	108	NA	39	279	16	1	94	NA	125	NA	NA	32	47	1
miR-519d-5p	344	250	1	81	586	52	NA	207	1	229	1	2	47	89	NA
miR-519e-3p	49	62	1	16	145	10	NA	51	NA	62	NA	NA	12	28	1
miR-519e-5p	1314	1205	3	298	3589	245	3	757	4	1488	3	2	118	293	6
miR-520a-3p	60	44	1	14	99	11	NA	41	NA	50	NA	1	6	16	NA
miR-520a-5p	79	47	NA	25	105	9	NA	44	NA	59	NA	NA	9	19	NA
miR-520b	8	5	NA	2	11	NA	NA	4	1	10	1	NA	3	2	NA
miR-520c-3p	23	19	NA	7	33	2	NA	14	NA	15	NA	1	3	7	NA
miR-520c-5p	3	3	NA	3	10	1	NA	2	NA	1	NA	NA	3	NA	NA
miR-520d-3p	46	34	NA	19	107	14	NA	34	NA	44	1	NA	7	17	NA
miR-520d-5p	198	197	NA	47	275	28	1	126	1	135	3	2	54	74	NA
miR-520e	1	NA	NA	2	1	NA	NA	NA	1	1	1	NA	3	1	NA
miR-520f-3p	28	20	NA	11	39	2	NA	12	NA	18	NA	1	6	6	NA
miR-520f-5p	2	1	NA	NA	1	NA	NA	NA	NA	NA	3	1	NA	NA	1
miR-520g-3p	116	94	1	29	226	14	1	68	NA	105	NA	NA	25	53	NA
miR-520g-5p	8	6	NA	NA	20	3	1	NA	NA	10	NA	NA	2	1	2
miR-520h	146	103	NA	37	283	21	2	78	NA	131	NA	NA	24	54	NA
miR-521	16	5	NA	4	27	4	NA	9	NA	10	NA	1	4	3	NA
miR-522-3p	67	30	NA	23	102	13	NA	28	NA	47	NA	NA	22	27	NA
miR-523-3p	39	15	NA	8	59	10	NA	15	NA	27	NA	NA	3	7	NA
miR-524-3p	35	22	NA	12	63	2	NA	27	1	20	NA	NA	9	5	1
miR-524-5p	213	208	NA	55	322	36	1	145	1	149	2	1	57	75	NA
miR-525-3p	89	38	NA	30	145	15	NA	42	1	55	1	NA	13	13	1
miR-525-5p	164	76	NA	35	224	21	1	83	2	121	NA	NA	18	30	1
miR-526a	31	23	NA	17	55	8	NA	20	NA	25	1	NA	9	8	NA
miR-526b-3p	4	5	2	2	2	NA	2	3	NA	7	NA	NA	2	2	1
miR-526b-5p	192	140	1	39	336	27	NA	118	NA	128	NA	1	26	39	1
miR-527	42	28	NA	6	56	9	NA	32	NA	36	NA	NA	4	12	NA
miR-532-3p	2	NA	NA	2	2	NA	NA	2	3	2	4	4	2	NA	NA
miR-532-5p	79	63	11	46	159	21	4	89	14	72	11	9	15	19	5
miR-539-3p	13	7	NA	8	18	4	NA	3	8	15	13	3	7	NA	1
miR-539-5p	1	NA	NA	2	3	1	NA	NA	2	2	2	7	NA	1	NA
miR-542-3p	1187	258	2736	1523	264	970	2292	230	876	1137	1236	1946	1667	1131	3420
miR-542-5p	8	3	2	2	4	NA	NA	2	NA	2	NA	NA	1	NA	NA
miR-543	5	3	NA	3	11	2	NA	1	NA	10	NA	4	3	2	NA
miR-544b	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-545-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-548a-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-548ah-3p	2	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	NA	3
miR-548an	11	1	4	8	5	5	7	3	9	8	7	5	2	1	5
miR-548au-5p	1	1	NA	NA	2	1	NA	1	NA	2	NA	NA	NA	NA	1
miR-548av-3p	3	1	NA	1	4	1	1	2	NA	1	1	NA	NA	2	2
miR-548ay-5p	3	1	NA	3	NA	1	NA	4	NA	1	2	NA	1	1	NA
miR-548b-5p	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA
miR-548d-5p	1	1	NA	3	NA	NA	NA	NA	1	1	1	NA	2	NA	NA
miR-548e-3p	1	NA	3	1	1	NA	NA	NA	1	2	NA	1	NA	1	1
miR-548h-5p	1	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	NA	NA
miR-548k	4	2	1	1	2	2	1	NA	NA	2	NA	4	NA	3	1
miR-548o-3p	1	1	2	1	4	NA	1	2	NA	NA	2	1	NA	2	1
miR-548s	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548t-5p	1	1	NA	NA	5	1	NA	2	NA	2	NA	1	NA	NA	2
miR-550a-3-5p	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-550a-3p	4	1	NA	2	3	NA	NA	NA	1	4	1	NA	NA	NA	1
miR-550a-5p	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-550b-3p	4	1	NA	2	3	NA	NA	NA	1	4	1	NA	NA	NA	1
miR-551a	6	2	NA	NA	4	1	NA	3	NA	6	1	1	NA	2	NA
miR-551b-3p	6	2	NA	NA	4	1	NA	3	NA	7	1	1	NA	2	NA
miR-556-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-5572	1	1	1	NA	2	NA	2	NA	3	4	2	NA	1	NA	4
miR-5581-3p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-5585-3p	10	NA	NA	5	NA	3	1	NA	11	2	11	12	14	3	1
miR-5588-5p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-561-5p	24	9	1	4	31	4	NA	8	1	7	NA	NA	4	2	1
miR-5683	6	NA	1	2	NA	3	1	NA	4	2	2	2	1	1	1
miR-5684	2	1	11	15	NA	5	4	2	9	8	17	41	20	6	6
miR-5691	1	NA	1	3	NA	NA	NA	NA	NA	2	1	2	3	1	NA
miR-5693	1	NA	1	NA	NA	1	2	NA	1	NA	NA	1	2	1	1
miR-5694	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5695	3	NA	NA	2	NA	4	1	2	4	1	4	3	5	4	NA
miR-5699-5p	1	1	NA	NA	1	NA	NA	NA	NA	1	2	NA	1	NA	NA
miR-5706	2	NA	NA	1	NA	NA	NA	NA	1	NA	NA	6	2	1	NA
miR-5708	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-571	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA
miR-5739	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-574-3p	32	16	11	10	44	7	7	9	3	38	8	10	8	8	16
miR-574-5p	9	5	2	15	5	12	2	4	16	10	16	40	24	7	7
miR-576-3p	3	NA	NA	4	1	2	2	3	1	1	2	3	4	1	2
miR-576-5p	4	NA	NA	NA	2	1	1	1	2	4	NA	NA	NA	1	1
miR-577	18	1	NA	13	NA	14	NA	NA	14	12	19	23	6	3	NA
miR-580-3p	2	NA	NA	NA	1	NA	NA	2	1	1	1	1	NA	NA	1
miR-580-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA
miR-582-3p	10	1	1	1	5	3	NA	2	6	2	2	3	2	1	3
miR-582-5p	7	1	NA	5	3	1	NA	1	3	3	2	6	1	2	NA
miR-584-5p	54	21	1	36	87	21	2	34	9	39	32	23	6	5	NA
miR-589-3p	1	NA	1	NA	2	NA	NA	NA	NA	NA	1	1	1	1	1
miR-589-5p	5	1	NA	2	NA	1	NA	1	5	9	7	3	5	3	6
miR-590-3p	6	2	1	1	3	1	NA	1	2	7	1	NA	1	4	NA
miR-592	2	NA	1	NA	NA	1	NA	NA	1	1	2	2	1	NA	NA
miR-596	1	NA	NA	1	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA
miR-598-3p	29	NA	1	33	2	21	1	2	22	32	31	47	15	4	1
miR-600	1	NA	NA	NA	NA	NA	NA	2	1	NA	2	1	NA	1	1
miR-606	1	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	1	NA	1
miR-6073	8	3	2	19	1	12	2	1	16	9	13	15	9	6	1
miR-6077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6124	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-615-3p	3	1	2	3	NA	NA	NA	2	2	1	NA	2	1	NA	NA
miR-616-5p	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	1
miR-619-3p	1	NA	NA	2	NA	NA	NA	NA	NA	NA	1	1	1	NA	1
miR-619-5p	70	7	22	120	15	71	14	17	125	61	192	249	115	54	15
miR-625-3p	5	2	NA	NA	3	4	NA	3	1	5	3	NA	1	1	NA
miR-625-5p	9	1	NA	7	8	1	NA	2	2	8	1	6	NA	1	NA
miR-628-3p	3	NA	NA	2	NA	3	NA	NA	2	1	2	1	NA	NA	NA
miR-628-5p	6	1	NA	5	2	2	1	NA	5	9	8	8	3	NA	2
miR-629-5p	3	NA	NA	1	1	NA	NA	4	NA	3	1	NA	2	2	1
miR-630	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-631	1	NA	NA	1	NA	NA	NA	NA	NA	1	1	4	2	NA	NA
miR-638	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA
miR-641	1	1	1	1	3	NA	NA	NA	1	NA	2	3	NA	1	3
miR-642a-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-642b-5p	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA
miR-643	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6499-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	2	1	NA	NA	NA
miR-6502-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-651-5p	2	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-6510-5p	3	NA	NA	2	NA	1	NA	NA	3	NA	NA	3	NA	NA	1
miR-6511a-3p	4	NA	1	6	1	2	NA	NA	3	6	6	5	NA	2	NA
miR-6511b-3p	4	NA	2	5	1	2	1	NA	4	5	6	8	1	4	2
miR-6512-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	4	NA	NA
miR-6514-5p	1	1	1	1	NA	1	NA	NA	1	1	NA	NA	NA	NA	NA
miR-652-3p	8	4	1	2	19	4	NA	3	5	10	11	14	6	2	1
miR-652-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	2	NA	NA	1
miR-654-3p	70	24	3	33	87	16	5	25	21	49	44	50	30	22	6
miR-654-5p	3	2	NA	1	2	1	NA	NA	NA	3	NA	1	NA	NA	NA
miR-655-3p	1	1	NA	2	5	NA	NA	4	1	3	1	NA	NA	1	NA
miR-656-3p	3	NA	NA	NA	6	NA	NA	2	NA	2	2	3	1	2	NA
miR-657	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-659-5p	1	NA	NA	NA	NA	1	NA	NA	2	1	6	14	5	5	NA
miR-660-3p	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	2	1	NA
miR-660-5p	91	79	4	31	188	20	3	62	8	80	7	14	1	18	13
miR-661	2	NA	NA	NA	NA	NA	NA	NA	2	NA	1	2	NA	NA	NA
miR-663a	1	NA	NA	4	NA	3	NA	NA	3	3	3	3	4	NA	NA
miR-663b	3	1	NA	6	1	4	NA	NA	3	3	13	13	8	5	1
miR-664a-3p	3	2	1	5	8	2	3	1	2	10	1	3	2	5	5
miR-664a-5p	5	1	NA	NA	2	1	NA	NA	2	2	1	NA	1	1	1
miR-664b-3p	1	NA	8	6	1	4	2	NA	3	1	3	1	5	3	6
miR-665	24	7	5	41	5	14	4	4	41	20	69	102	73	21	6
miR-668-3p	2	NA	2	2	12	4	1	NA	1	2	3	4	1	1	NA
miR-671-3p	2	NA	NA	3	4	1	NA	1	2	2	4	5	NA	NA	1
miR-671-5p	3	1	1	1	1	4	2	NA	3	NA	7	3	2	1	NA
miR-6715b-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6716-3p	1	NA	NA	NA	NA	NA	NA	NA	2	1	NA	2	NA	2	NA
miR-6717-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6723-5p	10	17	12	15	10	5	10	11	5	10	14	19	15	8	10
miR-6724-5p	120	28	277	99	37	44	190	30	28	98	53	66	114	74	270
miR-6727-3p	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	3	2	NA	NA
miR-6727-5p	1	NA	1	1	NA	1	NA	NA	4	NA	3	3	1	2	1
miR-6728-3p	1	NA	NA	1	NA	2	NA	NA	1	NA	NA	1	1	NA	NA
miR-6728-5p	1	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6733-5p	1	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2
miR-6735-3p	1	NA	1	2	1	1	NA	1	3	NA	1	5	1	NA	NA
miR-6735-5p	1	NA	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	1	NA
miR-6739-5p	1	NA	NA	2	NA	1	1	NA	NA	NA	2	2	1	NA	NA
miR-6740-5p	1	NA	1	NA	NA	NA	NA	NA	1	NA	3	1	NA	NA	NA
miR-6741-3p	1	1	NA	NA	NA	NA	NA	NA	2	2	1	4	2	NA	NA
miR-6741-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-6746-5p	1	NA	1	NA	1	NA	NA	NA	3	NA	2	3	NA	NA	1
miR-6748-3p	1	1	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	NA
miR-6749-3p	2	NA	NA	2	NA	NA	1	NA	1	NA	2	2	3	2	NA
miR-6749-5p	1	NA	1	3	NA	3	1	NA	1	NA	2	3	3	1	NA
miR-675-3p	10	5	3	4	10	NA	NA	5	1	7	NA	NA	NA	NA	1
miR-675-5p	3	2	NA	3	7	NA	NA	1	NA	NA	NA	NA	1	1	1
miR-6750-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	2	NA	NA
miR-6751-3p	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	NA	NA
miR-6753-3p	1	NA	NA	NA	NA	2	NA	NA	2	NA	NA	5	1	1	1
miR-6753-5p	1	NA	NA	NA	1	NA	1	NA	1	1	3	2	1	1	NA
miR-6754-3p	3	NA	NA	1	NA	1	2	NA	NA	NA	3	5	1	NA	NA
miR-6754-5p	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1
miR-6756-3p	3	7	1	8	NA	6	3	3	8	4	1	16	7	7	NA
miR-6757-3p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6760-3p	1	NA	NA	3	NA	NA	NA	NA	3	NA	2	3	3	2	NA
miR-6760-5p	2	NA	2	2	NA	3	NA	1	1	1	7	12	3	2	NA
miR-6762-5p	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	1	1	NA
miR-6763-3p	4	NA	3	3	NA	1	2	NA	4	2	3	11	4	NA	NA
miR-6764-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6765-3p	2	NA	2	3	NA	NA	1	1	1	2	NA	3	2	NA	1
miR-6769a-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-6769b-5p	1	NA	NA	3	NA	1	NA	NA	NA	1	NA	3	NA	NA	NA
miR-6771-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA
miR-6772-3p	1	2	1	2	NA	NA	1	NA	5	1	2	3	2	NA	3
miR-6775-3p	1	1	2	1	NA	NA	NA	NA	NA	1	6	2	3	NA	NA
miR-6776-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA
miR-6777-5p	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6778-5p	1	NA	1	NA	NA	NA	1	NA	1	NA	1	1	NA	NA	1
miR-6780a-3p	2	NA	NA	1	NA	NA	NA	NA	NA	2	NA	6	3	NA	NA
miR-6780a-5p	2	NA	NA	NA	NA	3	NA	NA	3	NA	4	7	4	3	NA
miR-6780b-5p	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	2	1	NA	NA
miR-6781-3p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6782-5p	1	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-6786-3p	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6786-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-6791-5p	2	NA	NA	NA	NA	1	NA	NA	1	1	2	2	1	1	NA
miR-6792-3p	2	NA	NA	NA	NA	NA	1	NA	NA	1	1	1	4	NA	1
miR-6792-5p	2	NA	1	NA	NA	NA	NA	NA	1	NA	3	6	2	1	NA
miR-6793-5p	5	3	3	1	6	3	4	4	1	13	NA	3	5	11	6
miR-6796-3p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	2	3	1	NA
miR-6796-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6797-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	NA	NA	NA
miR-6800-3p	1	NA	NA	NA	NA	1	NA	NA	2	NA	NA	3	NA	NA	NA
miR-6803-5p	2	NA	1	1	1	2	1	1	2	1	6	5	3	3	1
miR-6804-3p	1	NA	NA	3	NA	NA	NA	NA	NA	NA	1	2	1	NA	NA
miR-6805-3p	1	NA	NA	1	NA	NA	NA	NA	NA	1	1	4	4	1	NA
miR-6809-3p	1	1	1	4	NA	2	1	NA	3	NA	2	1	2	NA	NA
miR-6809-5p	1	NA	2	6	NA	3	NA	NA	5	1	6	11	4	NA	NA
miR-6813-5p	1	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6819-3p	1	NA	NA	2	NA	1	1	NA	3	4	6	4	NA	NA	NA
miR-6823-3p	1	NA	NA	1	NA	NA	1	NA	NA	1	2	5	NA	NA	NA
miR-6830-3p	1	1	1	4	NA	4	2	NA	2	NA	1	1	1	1	1
miR-6830-5p	2	NA	NA	2	NA	2	NA	NA	1	5	2	2	NA	1	1
miR-6831-5p	1	NA	1	NA	NA	NA	2	NA	NA	1	3	NA	NA	NA	2
miR-6832-3p	1	4	NA	2	NA	1	NA	1	NA	2	3	NA	NA	NA	NA
miR-6833-3p	1	1	NA	2	NA	NA	NA	NA	2	NA	NA	2	1	NA	NA
miR-6834-5p	2	NA	NA	1	NA	1	2	NA	NA	1	1	3	1	NA	NA
miR-6835-3p	2	1	1	7	2	1	NA	2	2	3	2	5	4	1	2
miR-6836-3p	4	NA	1	19	2	3	1	NA	7	1	10	13	17	2	3
miR-6837-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6839-5p	3	1	NA	1	NA	1	NA	NA	2	3	1	2	4	2	NA
miR-6840-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	NA	NA
miR-6842-3p	2	NA	NA	1	NA	2	NA	NA	4	NA	4	6	1	1	NA
miR-6844	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA
miR-6851-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6856-3p	1	NA	NA	2	NA	2	NA	NA	1	NA	NA	3	1	3	1
miR-6858-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	3	NA	1
miR-6858-5p	1	NA	NA	2	NA	NA	NA	NA	3	3	2	8	3	NA	NA
miR-6862-3p	2	NA	NA	4	NA	NA	NA	NA	2	1	4	3	1	NA	NA
miR-6863	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-6865-3p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6866-5p	1	NA	NA	1	1	NA	NA	NA	NA	1	1	2	NA	NA	NA
miR-6873-3p	3	1	1	8	NA	3	1	NA	9	1	19	35	15	5	NA
miR-6874-3p	1	NA	NA	NA	NA	1	NA	NA	NA	2	NA	1	NA	NA	NA
miR-6875-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-6876-3p	2	NA	NA	1	NA	NA	1	NA	NA	NA	NA	5	3	NA	NA
miR-6876-5p	1	NA	NA	2	NA	NA	NA	NA	3	2	NA	2	2	NA	NA
miR-6877-3p	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	3	3	NA	1
miR-6882-3p	1	NA	1	1	NA	1	NA	1	4	NA	2	4	NA	1	2
miR-6882-5p	1	NA	2	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA
miR-6887-5p	1	1	NA	1	NA	1	NA	NA	2	3	NA	1	1	3	1
miR-6892-3p	1	NA	NA	NA	1	NA	NA	NA	4	2	1	NA	2	NA	NA
miR-7-1-3p	2	1	1	6	NA	1	1	NA	3	2	5	6	2	2	NA
miR-7-5p	5	NA	NA	3	1	NA	NA	NA	9	4	6	7	1	2	NA
miR-708-3p	2	NA	2	3	NA	1	NA	NA	3	1	3	5	1	NA	NA
miR-708-5p	11	NA	NA	9	NA	5	NA	1	10	8	11	20	4	7	NA
miR-7107-3p	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	2	1	NA	1
miR-7107-5p	1	NA	NA	4	NA	2	NA	NA	1	NA	1	3	4	NA	1
miR-7111-3p	2	2	1	3	NA	3	NA	NA	3	1	3	9	3	NA	NA
miR-7113-3p	2	NA	NA	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA
miR-7114-3p	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-7156-3p	1	1	1	1	1	NA	NA	NA	2	NA	1	1	2	NA	2
miR-7157-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-7158-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7161-3p	2	NA	1	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
miR-718	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	1	NA
miR-744-3p	3	NA	1	2	1	NA	NA	1	2	2	4	4	5	3	NA
miR-744-5p	29	1	2	23	9	13	1	5	21	15	46	41	11	5	5
miR-758-3p	5	1	NA	NA	6	1	NA	2	4	5	5	5	1	2	NA
miR-758-5p	1	NA	NA	NA	1	NA	NA	NA	1	2	NA	1	4	NA	NA
miR-765	1	NA	NA	NA	NA	NA	2	1	NA	NA	2	3	1	NA	1
miR-766-3p	4	NA	1	4	NA	NA	1	2	2	2	3	8	1	6	1
miR-767-5p	3	3	NA	5	12	1	1	NA	1	2	NA	NA	NA	2	NA
miR-769-3p	2	NA	NA	2	NA	NA	NA	NA	2	2	3	2	NA	NA	1
miR-769-5p	107	9	3	129	22	83	1	17	84	90	172	173	56	22	8
miR-770-5p	1	NA	NA	3	NA	2	NA	2	3	2	5	8	NA	1	NA
miR-7703	1	NA	NA	1	1	1	2	1	2	1	1	9	2	NA	NA
miR-7705	3	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	2	NA	NA
miR-7706	4	1	NA	NA	5	NA	NA	1	2	6	1	NA	1	NA	1
miR-7843-3p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1
miR-7847-3p	13	9	2	17	5	7	4	1	11	8	18	23	17	5	3
miR-7851-3p	3	1	1	9	NA	5	NA	2	3	2	8	12	10	4	NA
miR-7974	1	2	2	2	NA	NA	4	1	NA	NA	NA	2	3	1	2
miR-802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-8058	1	NA	NA	1	NA	NA	NA	NA	NA	1	3	NA	1	1	NA
miR-8073	1	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA
miR-8076	2	1	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	NA	1
miR-8077	1	NA	1	2	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA
miR-8082	2	NA	NA	2	NA	1	1	1	1	NA	NA	4	2	NA	NA
miR-8084	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-8087	4	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	2	NA	NA
miR-8089	5	1	7	5	1	6	8	2	2	3	1	NA	2	4	21
miR-873-3p	1	NA	NA	3	NA	1	NA	NA	2	NA	3	6	1	NA	NA
miR-873-5p	4	1	NA	2	NA	NA	NA	NA	3	2	5	11	1	NA	NA
miR-874-3p	48	4	NA	42	3	26	NA	2	38	53	83	98	21	12	NA
miR-874-5p	7	NA	NA	10	NA	7	NA	NA	8	6	11	11	2	1	NA
miR-875-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-877-5p	4	1	NA	3	1	3	1	1	1	3	2	4	1	NA	1
miR-885-5p	10	NA	4	15	1	9	8	NA	11	9	28	36	10	9	15
miR-887-3p	6	4	NA	3	2	4	NA	1	6	2	9	10	4	2	2
miR-887-5p	1	NA	NA	2	NA	NA	NA	NA	1	1	NA	3	1	NA	NA
miR-889-3p	45	19	NA	26	57	20	NA	17	16	32	22	25	13	13	NA
miR-891a-5p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	3	1	1	NA	NA
miR-892b	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-9-3p	19	1	NA	26	NA	9	NA	NA	25	11	47	102	22	8	NA
miR-9-5p	798	7	5	948	5	614	3	3	1180	705	1928	2492	470	205	8
miR-922	2	1	NA	5	NA	NA	5	NA	1	1	NA	1	3	2	2
