Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-3617-3p	1	2	NA	NA	1	1	NA	3	NA	NA	1	1	1	3	NA
miR-3617-5p	3	17	NA	3	10	4	NA	18	5	6	3	3	5	61	NA
miR-3619-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	3	NA
miR-362-3p	38	81	5	20	60	34	9	87	5	30	31	7	32	302	7
miR-362-5p	84	180	63	121	138	173	75	217	99	115	372	82	165	1352	66
miR-3620-3p	9	6	NA	15	5	15	1	9	10	14	38	12	20	82	NA
miR-3620-5p	NA	NA	NA	4	NA	7	1	1	2	3	5	2	2	8	1
miR-3622a-3p	1	1	NA	5	NA	NA	NA	1	7	3	NA	7	5	20	NA
miR-3622a-5p	1	4	NA	NA	1	NA	NA	1	NA	NA	NA	10	NA	NA	NA
miR-3622b-3p	1	1	NA	4	1	4	NA	NA	6	2	11	1	3	14	NA
miR-3622b-5p	NA	NA	NA	NA	NA	3	NA	NA	1	NA	2	NA	1	NA	NA
miR-363-3p	527	1023	77	576	612	953	46	1014	865	527	2378	597	912	5293	54
miR-363-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA
miR-3648	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3651	NA	5	1	5	1	7	5	2	NA	1	9	1	3	26	4
miR-3652	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
miR-3653-3p	1	2	NA	2	1	5	NA	NA	1	1	8	1	7	11	3
miR-3653-5p	NA	NA	NA	2	2	NA	1	NA	1	NA	3	1	NA	8	2
miR-3654	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1	1
miR-3655	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3657	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
miR-3659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-365a-3p	619	1245	563	638	921	984	749	1432	321	774	1005	221	943	8191	706
miR-365a-5p	3	13	5	3	6	13	10	26	3	11	4	3	10	120	10
miR-365b-5p	3	9	NA	6	7	4	3	8	1	6	8	3	4	56	NA
miR-3660	1	2	NA	4	2	NA	NA	1	NA	1	2	NA	2	13	NA
miR-3661	1	1	NA	1	1	1	1	1	NA	1	3	NA	2	4	NA
miR-3662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-3663-3p	NA	NA	NA	1	NA	NA	NA	NA	3	NA	7	2	3	5	NA
miR-3663-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-3664-3p	14	44	4	7	26	19	12	52	NA	10	3	1	15	180	7
miR-3664-5p	3	3	NA	1	NA	4	2	5	NA	2	NA	NA	5	9	2
miR-3667-3p	NA	3	NA	1	NA	NA	1	1	NA	2	NA	NA	NA	8	1
miR-3667-5p	NA	NA	NA	NA	2	NA	1	1	NA	1	NA	NA	1	NA	NA
miR-367-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	2	NA	NA	3
miR-3675-5p	NA	1	NA	NA	1	3	NA	NA	NA	NA	5	NA	NA	3	NA
miR-3677-3p	1	2	NA	3	2	3	NA	1	5	1	2	3	2	13	NA
miR-3678-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA
miR-3679-3p	1	NA	NA	NA	NA	NA	NA	1	1	NA	2	NA	NA	10	NA
miR-3679-5p	5	4	1	5	3	6	NA	6	8	5	7	7	3	27	1
miR-3680-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3680-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-3681-5p	1	1	1	2	NA	4	3	NA	3	NA	13	2	2	27	3
miR-3682-3p	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA
miR-3684	2	2	NA	NA	NA	2	1	3	NA	1	2	1	NA	3	1
miR-3685	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	1	1	1	NA
miR-3686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3687	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3688-3p	6	30	2	7	14	8	NA	18	2	7	7	2	10	87	2
miR-3688-5p	5	15	1	2	6	4	NA	6	NA	6	4	1	5	46	1
miR-369-3p	781	2108	31	524	1462	806	42	2354	245	735	692	156	689	7980	43
miR-369-5p	185	315	22	228	209	365	27	315	360	190	908	243	370	2064	42
miR-3690	10	10	NA	7	7	10	1	10	1	3	5	2	5	74	2
miR-3691-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	3	NA
miR-3691-5p	1	2	1	1	2	2	3	NA	1	1	5	2	3	29	2
miR-3692-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-370-3p	127	122	13	237	109	366	8	148	510	152	1308	369	354	1633	11
miR-370-5p	13	22	NA	16	17	27	NA	26	13	7	31	13	22	120	1
miR-371a-3p	18	44	NA	16	35	31	NA	55	2	20	NA	NA	20	233	1
miR-371a-5p	325	971	NA	175	667	268	1	936	1	305	1	NA	266	3235	1
miR-371b-3p	148	NA	NA	81	NA	125	1	NA	NA	66	NA	NA	131	1	1
miR-371b-5p	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	NA	14	4
miR-372-3p	436	1100	NA	202	692	411	NA	1122	2	388	3	1	372	4315	NA
miR-372-5p	2	6	NA	NA	6	4	NA	9	NA	2	NA	NA	3	24	NA
miR-373-3p	278	752	6	210	484	295	3	932	4	371	5	3	242	3323	7
miR-373-5p	8	10	NA	NA	6	1	NA	6	NA	6	NA	NA	2	27	NA
miR-374a-3p	1129	2463	516	1113	1711	1644	536	2786	848	1164	2740	696	1637	12442	656
miR-374a-5p	771	1909	227	703	1274	1045	219	2201	497	912	1408	357	999	8972	339
miR-374b-3p	53	66	24	75	39	129	17	76	98	53	291	78	132	559	20
miR-374b-5p	457	936	129	568	637	878	123	1049	565	526	1693	407	821	5055	185
miR-374c-3p	355	680	73	423	473	676	68	698	449	355	1350	322	633	3633	120
miR-374c-5p	1	5	NA	2	1	1	1	8	2	1	3	2	2	330	NA
miR-375	575	425	1854	658	286	1160	1691	468	215	533	561	149	962	5574	2452
miR-376a-2-5p	21	64	1	16	44	20	2	78	11	27	26	9	23	256	1
miR-376a-3p	331	905	23	254	614	368	26	1047	159	390	523	131	330	3610	30
miR-376a-5p	429	846	17	408	676	594	14	1086	337	490	877	231	703	4835	23
miR-376b-3p	63	207	2	52	143	78	5	217	33	63	90	12	74	691	3
miR-376b-5p	21	55	1	11	38	15	NA	68	7	18	16	4	12	182	1
miR-376c-3p	911	2508	24	677	1881	1072	48	3106	425	906	1190	317	979	10299	61
miR-376c-5p	21	55	1	11	38	15	NA	70	7	18	16	4	12	191	1
miR-377-3p	182	551	5	208	337	269	11	727	136	282	590	146	298	2538	15
miR-377-5p	156	348	11	241	231	396	4	392	255	204	760	175	357	2228	11
miR-378a-3p	11251	12070	31579	13556	8348	20434	35470	13333	6220	12428	17080	4704	19719	143416	39482
miR-378a-5p	126	130	92	159	86	235	109	110	66	126	158	48	211	1568	114
miR-378b	3	6	17	5	6	18	21	7	1	5	12	2	7	87	12
miR-378c	283	368	445	304	253	534	499	373	159	269	449	140	462	3054	603
miR-378d	68	68	170	90	44	171	171	62	66	84	169	49	126	799	211
miR-378e	6	6	18	21	3	18	32	9	11	14	33	6	18	110	30
miR-378f	9	6	19	5	4	13	30	10	5	8	7	1	6	52	25
miR-378g	8	7	10	19	7	17	17	8	24	16	50	13	18	82	12
miR-378i	1	NA	3	NA	NA	NA	1	NA	NA	1	6	NA	3	9	NA
miR-379-3p	48	103	5	52	67	103	3	106	70	57	180	55	83	554	5
miR-379-5p	172	292	11	248	206	449	23	355	441	146	1209	354	350	2076	13
miR-380-3p	57	60	1	80	43	132	2	75	131	55	412	100	117	526	1
miR-380-5p	1	5	1	2	2	7	NA	2	4	1	21	4	6	31	NA
miR-381-3p	5728	9768	283	6575	6381	11387	369	9860	9352	5173	25287	6520	10672	57538	414
miR-381-5p	1	19	NA	12	8	11	1	8	9	5	42	8	11	105	NA
miR-382-3p	121	340	7	116	205	216	4	353	85	125	277	81	220	1415	4
miR-382-5p	161	333	5	223	267	313	11	391	298	177	787	189	339	2006	15
miR-383-3p	3	NA	NA	1	NA	5	1	NA	4	1	12	2	2	14	NA
miR-383-5p	213	NA	5	451	NA	778	12	NA	931	213	2570	690	657	2466	10
miR-3909	58	96	35	69	60	116	40	104	93	60	256	52	92	545	48
miR-3910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
miR-3911	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3912-3p	20	46	15	45	21	50	17	67	47	27	121	34	59	349	19
miR-3912-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	1	NA
miR-3913-3p	NA	NA	3	NA	NA	7	4	9	1	4	1	NA	2	NA	NA
miR-3913-5p	5	10	5	6	14	9	3	8	1	3	10	NA	3	37	3
miR-3916	NA	3	NA	NA	NA	1	NA	2	NA	1	NA	NA	NA	8	NA
miR-3917	NA	NA	NA	1	NA	1	NA	NA	NA	NA	2	2	NA	4	NA
miR-3918	3	4	NA	2	5	3	NA	5	NA	1	NA	1	3	13	NA
miR-3919	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3920	NA	2	NA	1	1	2	NA	NA	NA	1	NA	NA	1	15	NA
miR-3921	1	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	3	NA
miR-3922-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-3925-3p	1	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	5	NA
miR-3925-5p	2	3	NA	NA	3	3	NA	4	NA	2	NA	NA	2	14	NA
miR-3926	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3927-3p	14	44	NA	7	24	15	NA	49	NA	19	NA	NA	17	204	NA
miR-3927-5p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3928-3p	5	6	2	18	5	15	1	6	15	8	31	7	15	74	5
miR-3928-5p	NA	1	NA	NA	NA	1	NA	NA	2	NA	1	1	4	2	NA
miR-3929	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	1	2	NA
miR-3934-5p	NA	2	NA	1	1	1	NA	4	NA	NA	NA	NA	1	11	NA
miR-3935	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA
miR-3936	1	1	NA	2	NA	1	NA	NA	3	1	1	NA	NA	11	NA
miR-3937	NA	NA	NA	NA	NA	1	NA	NA	NA	1	2	NA	1	1	NA
miR-3938	NA	2	NA	4	1	6	NA	1	8	5	20	6	8	29	NA
miR-3939	1	NA	NA	1	NA	1	NA	1	NA	NA	3	NA	NA	3	NA
miR-3940-3p	3	10	2	2	5	16	1	8	8	6	31	12	10	64	NA
miR-3940-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	4	NA	1	4	NA
miR-3941	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-3942-3p	NA	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	2	4	2
miR-3942-5p	3	7	1	3	3	2	2	6	2	2	3	1	1	16	2
miR-3943	27	NA	NA	50	NA	88	NA	1	60	29	197	55	93	371	NA
miR-3944-3p	NA	1	2	2	1	NA	NA	NA	NA	NA	3	1	1	4	1
miR-3944-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-409-3p	1872	3193	255	2360	2130	3688	280	3428	3223	1829	8810	2248	3549	20174	372
miR-409-5p	18	22	3	22	23	24	1	34	17	17	57	19	19	158	4
miR-410-3p	4611	8977	116	4651	6026	8424	83	9190	5524	4020	14551	3620	7478	50956	95
miR-410-5p	NA	NA	NA	NA	2	6	NA	1	1	NA	1	1	NA	5	NA
miR-411-3p	116	276	6	148	200	252	12	312	164	125	452	142	206	1549	15
miR-411-5p	7338	12342	641	8708	8281	15951	690	12661	13130	6795	33475	8865	13866	70472	926
miR-412-3p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	3	3	NA
miR-412-5p	17	20	1	22	10	37	5	23	45	20	113	47	35	174	2
miR-421	611	705	147	1021	417	1693	140	751	1857	611	5120	1374	1496	6064	189
miR-423-3p	3005	3315	1984	4844	2064	7925	2454	3689	9791	3290	23168	6158	7044	34547	3146
miR-423-5p	1187	1834	1394	1570	1146	2557	1519	2083	2173	1491	6084	1459	2370	12737	1734
miR-424-3p	758	1936	42	466	1285	776	67	2024	20	752	54	9	683	7757	52
miR-424-5p	12099	41890	617	7733	30655	10843	686	55632	107	14975	281	94	11123	161820	709
miR-425-3p	181	278	84	271	198	461	123	347	388	195	1064	291	387	2032	115
miR-425-5p	971	1671	551	1271	1189	2014	580	1803	1628	1054	4514	1158	1856	10508	699
miR-4254	1	1	NA	NA	NA	1	NA	NA	2	1	4	2	2	8	NA
miR-4284	4	7	7	11	2	12	7	6	10	6	48	7	13	68	4
miR-4289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-429	76	19	285	91	16	118	273	29	11	68	53	11	134	807	353
miR-4297	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA
miR-4306	1	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-431-3p	222	182	5	409	116	650	7	180	716	240	2026	471	589	2366	3
miR-431-5p	774	2199	10	432	1443	806	8	2336	19	710	39	10	770	7935	15
miR-432-3p	6	4	NA	4	7	19	1	7	12	10	20	6	10	72	NA
miR-432-5p	873	1929	20	919	1319	1481	26	2307	1005	900	3016	864	1389	10475	39
miR-4324	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4326	4	5	4	8	3	10	6	7	11	6	38	8	6	44	6
miR-4328	NA	NA	1	NA	1	3	NA	NA	NA	2	1	NA	1	1	NA
miR-433-3p	222	343	3	351	233	605	4	350	602	226	1652	417	558	2508	2
miR-433-5p	27	36	1	32	35	37	NA	37	39	27	88	34	44	238	NA
miR-4419b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
miR-4420	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4421	1	1	1	1	NA	3	NA	NA	4	3	2	2	NA	8	NA
miR-4422	NA	1	NA	1	NA	NA	NA	NA	1	1	4	1	4	11	NA
miR-4423-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	5	NA
miR-4423-5p	NA	NA	NA	1	NA	1	NA	1	2	NA	7	2	3	5	NA
miR-4424	1	2	1	1	NA	6	NA	1	3	2	9	4	NA	14	4
miR-4425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-4427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-4428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-4429	NA	2	1	NA	NA	1	1	NA	1	2	2	NA	3	3	NA
miR-4430	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4433a-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4433a-5p	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	2	1	3	NA
miR-4433b-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4433b-5p	1	6	NA	6	2	1	NA	2	1	NA	3	1	3	17	NA
miR-4435	1	2	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	4	NA
miR-4436b-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4440	1	NA	NA	1	NA	NA	NA	NA	2	NA	4	NA	NA	5	NA
miR-4442	NA	1	NA	NA	1	NA	NA	2	NA	NA	1	NA	1	6	1
miR-4443	8	10	3	14	5	43	1	9	27	5	134	31	42	93	5
miR-4444	2	1	NA	NA	2	1	NA	6	NA	NA	NA	NA	NA	12	NA
miR-4446-3p	7	NA	NA	13	NA	14	NA	NA	21	8	65	15	30	76	NA
miR-4446-5p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	1	1	2	3	NA
miR-4448	NA	NA	NA	2	NA	NA	NA	3	NA	3	2	1	NA	5	1
miR-4449	NA	2	NA	3	1	5	NA	1	17	3	39	5	7	29	NA
miR-4451	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4454	18	9	17	8	7	35	13	12	5	5	22	6	10	162	23
miR-4455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4458	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-4461	11	9	18	24	4	30	24	7	37	12	127	22	49	131	21
miR-4463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4465	1	3	NA	1	1	NA	NA	1	NA	1	1	NA	NA	8	NA
miR-4466	NA	1	NA	NA	NA	1	NA	NA	NA	NA	2	2	1	3	2
miR-4467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4469	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA
miR-4472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4473	2	NA	NA	2	NA	1	NA	1	1	1	4	1	2	3	NA
miR-4474-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	NA	2	NA
miR-4477a	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	3	NA
miR-4477b	NA	NA	NA	NA	NA	1	NA	1	2	NA	3	1	1	2	NA
miR-4478	2	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	6	NA
miR-4479	1	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA
miR-448	9	1	1	24	NA	37	NA	NA	44	11	152	33	37	121	NA
miR-4482-3p	6	20	NA	1	10	10	NA	18	1	10	3	NA	7	78	NA
miR-4482-5p	1	3	NA	NA	1	1	NA	2	NA	NA	NA	1	1	9	NA
miR-4484	NA	NA	NA	2	NA	1	2	2	NA	NA	3	1	1	9	1
miR-4489	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4498	2	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-449a	12	11	1	25	9	27	1	14	34	10	102	25	21	148	1
miR-449b-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	4	NA
miR-449b-5p	NA	2	1	5	NA	6	NA	2	5	5	30	6	9	15	1
miR-449c-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-449c-5p	5	4	1	17	4	40	2	2	44	8	85	23	22	93	NA
miR-4500	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1
miR-4501	NA	NA	NA	NA	NA	1	NA	NA	2	1	NA	1	NA	NA	NA
miR-4503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-4504	1	3	1	2	2	NA	NA	4	NA	2	2	NA	3	12	1
miR-450a-1-3p	5	11	NA	3	6	9	1	11	NA	5	1	NA	3	26	1
miR-450a-2-3p	7	32	NA	1	15	15	NA	27	NA	10	NA	NA	5	81	1
miR-450a-5p	442	1250	54	309	814	409	42	1421	11	440	48	6	443	4659	42
miR-450b-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
miR-450b-5p	778	1917	141	574	1299	776	128	2167	31	787	98	25	758	7554	199
miR-4510	7	6	4	20	4	39	5	5	43	7	62	25	23	86	8
miR-4511	1	3	1	2	NA	1	NA	3	1	NA	1	1	3	10	3
miR-4512	NA	NA	NA	NA	NA	2	NA	NA	5	NA	2	1	5	8	NA
miR-4515	1	NA	NA	1	NA	1	NA	NA	1	1	4	NA	1	2	NA
miR-4517	2	NA	3	2	NA	NA	2	2	1	1	6	NA	NA	11	1
miR-4518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4519	NA	1	NA	NA	NA	2	NA	1	1	NA	NA	NA	1	9	NA
miR-451a	58914	197468	2762	34848	151275	52347	1233	247933	5992	66981	19364	4918	51642	737708	1313
miR-451b	2	6	NA	3	NA	2	NA	3	1	1	NA	NA	1	14	NA
miR-452-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-452-5p	491	1424	42	302	958	431	37	1690	8	521	41	11	426	6069	49
miR-4520-2-3p	1	NA	NA	NA	NA	5	1	NA	5	NA	13	1	2	4	NA
miR-4520-3p	1	NA	NA	2	NA	5	NA	NA	11	NA	32	5	5	13	NA
miR-4520-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	1	NA	NA	NA
miR-4521	3	3	2	3	2	3	4	5	NA	2	1	NA	4	20	6
miR-4522	NA	NA	NA	1	NA	NA	NA	1	2	NA	NA	NA	1	1	NA
miR-4523	NA	2	NA	NA	3	1	NA	NA	1	1	2	NA	NA	5	NA
miR-4524a-3p	1	NA	8	4	NA	9	8	1	6	NA	13	2	9	42	8
miR-4524a-5p	1	NA	7	3	NA	1	9	1	1	2	NA	NA	3	14	NA
miR-4525	1	NA	1	2	NA	1	1	NA	4	NA	10	4	4	7	NA
miR-4526	1	2	NA	NA	NA	2	NA	NA	2	1	3	1	2	2	NA
miR-4528	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4529-3p	2	NA	NA	2	NA	3	NA	1	3	NA	9	3	3	4	NA
miR-4529-5p	NA	NA	NA	1	NA	2	NA	1	3	NA	7	1	3	5	NA
miR-4530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4536-3p	4	2	1	1	3	7	1	1	4	3	6	5	4	19	NA
miR-4536-5p	NA	NA	NA	NA	1	NA	1	NA	NA	NA	2	1	NA	NA	NA
miR-454-3p	774	1554	213	1195	1060	1536	260	2025	1523	1099	5210	1435	1580	10145	286
miR-454-5p	11	27	5	16	18	50	10	30	23	20	40	9	34	168	5
miR-455-3p	331	473	562	443	400	617	645	608	284	366	848	217	611	4362	685
miR-455-5p	556	1016	288	575	686	951	306	1124	591	484	1676	390	896	5625	424
miR-4632-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	2	NA
miR-4635	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4636	NA	9	1	2	6	7	6	9	1	3	1	NA	4	33	1
miR-4637	NA	NA	1	NA	2	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-4638-3p	1	NA	NA	6	NA	3	NA	2	5	1	6	3	10	18	1
miR-4638-5p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4639-3p	1	NA	NA	1	NA	3	NA	3	NA	NA	2	1	1	NA	NA
miR-4639-5p	NA	5	NA	1	NA	NA	NA	6	NA	NA	NA	NA	2	12	NA
miR-4640-3p	1	1	NA	12	1	15	NA	3	15	3	56	11	15	52	NA
miR-4640-5p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4641	NA	NA	NA	NA	1	2	NA	1	NA	NA	3	2	NA	8	NA
miR-4642	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4643	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4645-3p	20	51	4	19	39	29	5	68	4	26	16	2	23	245	3
miR-4645-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4646-3p	1	NA	NA	1	NA	6	NA	1	5	1	14	4	6	21	NA
miR-4646-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA
miR-4647	NA	NA	1	NA	NA	1	NA	NA	NA	NA	2	NA	NA	3	NA
miR-4648	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4649-3p	1	1	1	NA	1	2	NA	1	NA	NA	1	NA	NA	11	NA
miR-4649-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4650-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-4651	1	NA	NA	NA	NA	3	NA	NA	NA	NA	1	1	2	5	NA
miR-4652-5p	NA	4	NA	NA	4	NA	NA	6	NA	2	NA	NA	3	8	NA
miR-4654	1	NA	NA	NA	NA	3	1	NA	1	NA	2	1	1	10	1
miR-4657	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4658	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4659a-3p	1	1	NA	NA	1	3	NA	NA	1	NA	2	NA	1	4	NA
miR-4659a-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4659b-3p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-466	2	NA	NA	NA	NA	1	NA	2	NA	2	NA	NA	NA	11	NA
miR-4660	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	3	NA
miR-4661-3p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4661-5p	17	14	1	4	6	7	NA	13	1	2	3	NA	12	82	1
miR-4662a-3p	3	2	NA	NA	NA	5	NA	NA	NA	2	6	NA	1	11	2
miR-4662a-5p	64	87	163	114	60	138	180	105	76	64	211	61	138	793	226
miR-4662b	4	2	7	NA	NA	1	11	13	NA	7	2	1	3	14	NA
miR-4664-3p	NA	6	NA	NA	2	NA	NA	1	NA	1	NA	NA	NA	6	NA
miR-4664-5p	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA
miR-4665-5p	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-4666a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4666a-5p	2	1	NA	2	NA	1	NA	NA	2	NA	4	1	3	2	NA
miR-4666b	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4667-3p	NA	1	NA	1	NA	3	NA	2	NA	NA	NA	NA	1	8	NA
miR-4667-5p	1	NA	NA	5	1	3	NA	2	1	NA	6	1	2	6	NA
miR-4668-3p	1	NA	NA	NA	NA	1	2	1	NA	NA	1	NA	2	4	NA
