Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-33b-5p	18	8	14	20	11	17	10	13	12	10	8	15	10	13	19
miR-340-5p	283	104	88	372	110	381	97	195	660	235	417	479	240	155	89
miR-342-3p	632	262	161	979	283	932	120	675	1230	671	1419	1687	962	614	137
miR-342-5p	17	16	11	19	15	10	15	10	16	19	25	34	20	14	17
miR-345-5p	24	22	17	26	15	15	12	14	25	19	21	14	27	10	23
miR-346	32	13	14	23	17	33	22	25	38	25	36	48	36	21	24
miR-34a-5p	286	233	133	250	192	281	118	572	234	291	302	385	298	284	161
miR-34b-3p	24	14	19	22	20	30	19	23	15	21	16	17	23	20	18
miR-34c-3p	18	16	10	29	22	16	11	21	9	20	21	23	29	21	13
miR-34c-5p	56	52	10	46	70	40	9	150	33	72	44	52	50	72	15
miR-3605-5p	8	17	24	27	20	13	19	15	17	17	21	26	19	13	20
miR-361-3p	124	88	56	142	89	163	53	163	181	127	200	233	162	128	64
miR-361-5p	681	558	147	710	636	748	163	1305	1143	647	756	923	643	512	136
miR-3614-5p	12	11	7	17	10	14	14	10	14	15	13	13	16	12	13
miR-362-3p	47	58	25	49	44	37	22	141	20	46	20	27	48	54	29
miR-362-5p	85	92	19	63	116	73	24	216	62	55	48	67	62	80	29
miR-363-3p	1	1	1	1	56	1	1	95	13	1	1	30	12	1	1
miR-365a-3p	133	124	72	94	149	104	53	399	66	126	63	45	66	75	72
miR-367-3p	14	10	24	19	20	22	16	22	24	26	18	23	21	17	20
miR-3676-3p	8	7	2	6	2	6	11	5	7	9	6	6	5	3	3
miR-369-3p	19	13	14	27	21	17	16	16	17	33	25	20	22	22	21
miR-369-5p	9	8	10	25	16	20	13	12	14	15	22	18	16	21	15
miR-3690	18	11	11	23	20	10	14	21	19	21	21	19	23	11	9
miR-370	60	30	10	83	33	81	14	66	127	53	91	89	52	43	18
miR-371a-3p	47	39	23	30	37	31	31	50	31	49	37	31	32	43	35
miR-371a-5p	7	11	8	14	13	10	13	18	6	19	13	9	8	9	13
miR-371b-3p	6	6	6	18	10	13	6	15	6	6	16	15	19	12	7
miR-371b-5p	8	11	9	23	12	10	16	12	11	10	13	13	14	15	6
miR-372	47	61	18	47	88	31	27	139	19	49	39	26	49	40	21
miR-373-3p	46	67	17	27	55	23	6	134	6	46	7	9	17	26	9
miR-374a-5p	892	879	353	686	1103	717	384	2210	674	881	550	673	705	692	324
miR-374b-5p	295	220	99	260	248	261	78	523	392	246	286	328	213	218	65
miR-374c-5p	14	14	13	16	6	11	13	13	10	7	13	17	8	5	8
miR-375	38	25	35	38	39	31	42	45	36	51	33	39	40	26	42
miR-376a-3p	1607	2188	167	1079	2214	977	111	5224	509	1502	608	653	907	1288	137
miR-376b	34	45	15	33	53	28	15	101	29	45	16	27	29	32	17
miR-376c	1131	1349	66	667	1201	672	57	3420	413	741	256	263	344	554	62
miR-377-3p	414	618	27	294	784	261	21	1423	219	395	213	235	302	362	23
miR-378a-3p_miR-378i	133	97	154	127	106	94	159	133	99	122	69	79	100	105	188
miR-378b	16	23	11	38	26	22	17	22	24	30	22	32	23	14	20
miR-378c	26	22	11	23	19	13	14	19	15	15	11	14	19	18	12
miR-378d	18	22	18	21	27	19	24	29	24	21	21	21	30	29	18
miR-378e	330	227	235	295	188	305	227	309	363	272	225	252	220	216	179
miR-378f	37	29	28	49	32	26	27	37	28	28	30	34	37	40	34
miR-378g	68	36	56	42	41	35	59	92	31	35	16	31	54	33	53
miR-378h	24	15	24	31	24	29	20	21	26	23	27	34	35	12	18
miR-379-5p	181	148	20	156	176	160	13	276	246	152	177	264	183	144	11
miR-380-3p	11	9	7	16	21	7	11	20	24	12	10	17	26	10	13
miR-381	156	138	16	119	129	113	22	316	152	107	113	136	91	96	10
miR-382-5p	204	213	20	195	217	195	27	513	273	236	187	256	174	160	28
miR-383	39	14	14	40	23	35	13	22	81	28	46	43	30	22	19
miR-384	16	8	8	9	14	7	11	13	8	12	13	14	12	11	10
miR-3928	12	10	11	16	6	15	8	11	9	8	8	14	13	6	8
miR-3934	14	9	6	19	8	16	7	13	12	13	6	19	8	12	12
miR-409-3p	108	72	15	99	90	86	22	158	137	76	65	100	73	56	27
miR-409-5p	38	39	10	37	32	39	21	88	28	47	32	55	53	38	15
miR-410	46	44	10	35	44	42	18	114	39	40	34	27	35	21	11
miR-411-5p	267	277	35	203	341	209	36	637	279	287	239	288	239	215	31
miR-412	22	14	34	37	26	21	29	21	26	19	29	45	29	25	26
miR-421	80	69	25	73	69	80	31	127	122	59	83	94	77	52	27
miR-422a	31	30	22	38	28	26	25	36	30	26	23	27	30	20	37
miR-423-3p	97	49	33	88	47	116	33	100	87	66	101	115	60	72	40
miR-423-5p	124	87	29	99	92	127	37	223	150	97	95	117	90	77	20
miR-424-5p	490	715	38	238	880	195	33	1863	20	313	26	26	156	301	38
miR-425-5p	83	95	28	74	71	72	31	191	47	90	82	85	75	94	42
miR-4284	28	20	20	52	26	50	18	17	35	33	51	46	41	32	21
miR-4286	1367	1541	241	1009	1596	961	206	4223	825	1063	384	440	542	834	166
miR-429	12	7	14	16	8	10	17	16	18	16	11	8	14	6	12
miR-431-5p	108	127	17	56	145	59	25	326	29	91	22	37	59	78	22
miR-432-5p	52	51	14	57	65	55	18	121	73	63	82	105	79	83	18
miR-433	211	119	11	246	135	245	16	275	432	192	291	402	219	181	12
miR-4421	14	9	12	25	19	14	12	16	17	9	15	27	22	16	12
miR-4425	17	12	6	18	16	16	9	13	15	22	15	16	15	6	14
miR-4431	12	5	10	17	12	14	6	11	8	7	10	12	18	7	12
miR-4435	9	5	10	6	5	11	9	3	7	8	10	10	8	6	12
miR-4443	11	1	1	71	49	36	2	106	106	1	29	22	36	1	1
miR-4448	6	6	6	14	13	12	7	8	5	10	13	16	17	14	6
miR-4451	22	9	20	28	13	27	10	19	22	14	18	13	24	20	21
miR-4454	58378	51558	43766	40338	41319	39442	44184	142732	15879	16173	1178	742	6837	12260	2488
miR-4455	51	33	40	52	50	48	46	41	65	46	44	43	50	31	54
miR-4458	11	14	18	35	14	21	18	13	21	11	19	28	26	16	19
miR-4461	22	12	16	30	22	26	22	20	27	15	20	23	19	17	11
miR-448	19	11	16	20	23	23	21	24	27	15	21	14	18	21	17
miR-4484	5	4	6	4	9	4	5	7	7	7	5	6	6	6	10
miR-4485	11	5	4	8	11	6	2	8	2	11	2	7	6	3	3
miR-4488	27	26	14	41	33	33	21	50	32	26	31	30	34	14	19
miR-449a	18	15	13	19	19	18	19	21	22	24	13	30	15	10	14
miR-449b-5p	10	8	7	7	16	8	7	11	13	14	4	12	13	7	5
miR-449c-5p	14	9	6	25	17	10	8	19	15	11	15	17	20	13	19
miR-4508	27	8	12	35	18	43	9	13	52	11	20	20	10	15	11
miR-450a-5p	431	616	41	202	712	187	54	1483	23	358	34	39	225	305	52
miR-450b-3p	17	20	17	22	20	18	14	13	15	19	19	20	21	23	15
miR-450b-5p	29	33	18	37	28	28	33	46	24	36	31	27	25	29	22
miR-4516	108	109	84	85	74	63	75	196	35	118	32	29	53	65	58
miR-451a	19200	31879	510	9787	36161	9050	484	64975	2015	19837	3580	4017	10965	19644	506
miR-452-5p	22	22	8	22	23	17	11	50	18	13	18	11	20	13	14
miR-4521	9	9	7	17	12	12	8	13	4	10	9	10	11	7	14
miR-4531	45	30	25	34	24	35	23	30	40	26	20	22	22	23	36
miR-4532	13	11	10	18	14	16	9	16	15	18	12	6	21	14	10
miR-454-3p	57	40	15	46	56	50	13	127	49	62	61	51	47	56	19
miR-455-3p	28	38	26	41	21	53	27	58	20	52	36	39	28	35	34
miR-455-5p	68	77	40	65	85	80	41	173	36	80	62	60	60	57	38
miR-4647	13	16	12	15	16	13	13	18	19	21	15	19	22	14	9
miR-4741	16	14	15	19	29	19	18	25	10	22	17	29	14	20	16
miR-4792	9	10	8	14	14	13	12	11	11	10	18	12	16	12	15
miR-483-3p	66	76	31	58	91	68	21	186	28	80	30	22	47	74	32
miR-483-5p	39	36	7	17	34	21	16	81	10	20	17	26	19	12	16
miR-484	21	15	14	25	14	23	22	23	31	21	21	31	23	18	14
miR-485-3p	113	61	17	188	74	177	25	142	218	203	301	358	226	149	30
miR-485-5p	14	13	13	20	10	19	15	19	20	17	18	29	20	16	11
miR-486-3p	12	5	13	14	17	23	13	23	11	25	15	28	20	20	16
miR-487a	138	167	13	137	181	140	22	369	103	125	103	115	101	105	14
miR-487b	196	184	13	237	232	271	16	590	162	319	374	447	315	285	18
miR-488-3p	35	8	6	49	15	42	15	17	56	31	51	62	33	17	11
miR-489	78	73	55	91	62	88	59	98	92	77	61	78	81	61	45
miR-490-3p	9	5	7	11	16	13	12	9	13	9	8	10	13	9	13
miR-490-5p	13	9	11	10	10	16	15	13	19	6	22	12	17	6	14
miR-491-3p	19	17	16	18	11	19	17	16	17	23	10	16	20	20	19
miR-491-5p	43	14	7	63	22	54	15	30	115	40	83	94	51	31	30
miR-492	9	7	8	14	9	7	17	8	5	10	6	9	14	6	6
miR-493-3p	9	20	8	26	27	20	7	46	19	28	15	22	28	24	17
miR-494	70	33	45	69	48	56	45	90	49	53	40	48	41	38	38
miR-495	1050	1515	37	831	1818	751	62	3259	681	1204	743	982	865	1132	64
miR-496	20	27	10	29	19	15	19	38	23	19	8	20	19	23	17
miR-497-5p	61	12	30	108	16	80	25	32	130	65	138	173	98	58	40
miR-498	148	278	20	105	194	116	27	679	26	179	29	31	105	192	31
miR-499a-3p	13	11	9	17	11	11	16	12	17	16	13	17	18	14	16
miR-499a-5p	26	16	30	53	27	44	37	35	38	45	65	50	45	41	24
miR-499b-3p	3	8	12	13	7	9	11	9	7	12	8	8	8	15	16
miR-499b-5p	8	8	9	15	9	7	10	7	9	12	8	15	10	14	9
miR-500a-5p_miR-501-5p	79	74	26	68	76	68	30	157	64	62	54	61	68	59	31
miR-500b	11	10	10	15	14	6	10	16	15	6	16	11	11	11	10
miR-501-3p	13	10	13	20	11	21	17	19	16	17	7	17	19	11	19
miR-502-3p	15	10	14	16	18	8	12	32	14	18	16	13	19	14	10
miR-502-5p	13	12	16	21	11	14	15	28	25	25	19	16	23	20	15
miR-503	539	925	36	277	995	264	44	2121	20	564	51	29	275	487	52
miR-504	40	19	10	49	22	34	14	25	39	43	74	102	57	45	17
miR-505-3p	28	22	32	40	13	44	43	39	19	27	32	53	42	37	60
miR-506-3p	8	8	9	10	10	19	9	11	5	13	7	7	10	7	15
miR-507	16	15	18	27	21	10	14	27	22	16	17	17	21	16	21
miR-508-3p	13	16	10	11	15	13	16	22	14	18	16	12	18	12	6
miR-508-5p	10	10	11	13	25	20	14	9	13	17	17	19	19	12	12
miR-509-3-5p	11	3	10	12	10	10	11	10	9	11	7	17	5	10	8
miR-509-3p	7	12	5	11	21	7	15	15	7	10	17	8	19	13	10
miR-509-5p	8	5	7	6	3	7	7	5	8	5	3	10	9	5	5
miR-510	15	10	13	20	20	13	17	22	15	20	22	20	17	20	10
miR-511	16	19	15	31	20	24	19	29	10	22	22	14	26	23	16
miR-512-3p	705	1131	13	301	1318	307	20	2433	17	630	38	16	333	539	18
miR-512-5p	900	1651	9	463	1722	448	9	4386	7	1337	56	18	639	1201	15
miR-513a-3p	21	16	12	35	28	16	13	37	24	21	22	16	16	12	9
miR-513a-5p	8	14	14	23	12	19	15	20	16	15	18	19	15	12	15
miR-513b	12	7	9	15	14	10	6	26	18	12	8	12	7	12	9
miR-513c-5p	11	11	14	12	11	10	15	12	11	11	18	19	14	9	10
miR-514a-3p	15	19	16	26	21	27	12	37	12	23	15	11	20	18	9
miR-514b-3p	15	14	7	19	14	11	18	8	17	14	20	12	19	14	16
miR-514b-5p	29	34	31	52	40	37	31	59	47	46	44	43	47	38	29
miR-515-3p	1038	1591	13	500	1801	487	16	3943	11	1033	55	19	352	753	15
miR-515-5p	1615	2895	22	845	2571	949	21	8170	22	2190	88	18	909	1828	22
miR-516a-3p	37	39	14	48	43	27	18	78	25	52	31	35	35	29	30
miR-516a-5p	99	158	8	53	135	38	16	292	16	80	20	13	56	73	6
miR-516b-5p	2747	4440	16	1163	5373	1399	20	11820	28	3499	118	23	1466	2855	15
miR-517a-3p	2413	3246	11	1003	4046	1170	17	10683	16	2049	76	19	925	1799	10
miR-517b-3p	557	878	8	256	919	220	17	2055	6	511	27	8	194	395	7
miR-517c-3p_miR-519a-3p	3229	5217	18	1518	5644	1794	20	16508	25	4787	150	18	1716	3162	15
miR-518a-3p	20	23	16	23	38	21	17	57	10	25	15	30	21	15	16
miR-518b	187	216	51	138	223	137	62	481	51	222	68	54	110	131	52
miR-518c-3p	1898	2933	20	864	3658	773	38	7220	32	1970	79	38	881	1746	29
miR-518d-3p	14	16	14	9	26	15	9	41	5	10	7	4	16	13	15
miR-518e-3p	1002	1774	9	598	2177	517	7	4385	7	1409	44	14	541	1243	5
miR-518f-3p	528	848	6	237	958	214	10	1887	6	435	20	5	194	430	8
miR-519b-3p	97	122	5	65	142	56	5	355	14	97	10	7	36	67	10
miR-519b-5p_miR-519c-5p	474	743	14	224	865	230	11	1562	15	391	35	22	186	322	18
miR-519c-3p	187	228	11	103	204	105	16	669	20	198	23	12	99	117	32
miR-519d	977	1592	12	474	1863	427	11	3167	36	926	48	18	491	905	17
miR-519e-3p	89	98	16	46	124	46	17	352	10	106	11	9	42	75	15
miR-520a-3p	26	22	9	17	24	7	13	37	9	11	7	7	23	12	15
miR-520a-5p	1929	3058	6	800	3588	786	11	7339	9	2154	77	19	937	1713	20
miR-520b	31	30	20	30	23	25	17	44	23	34	16	20	32	20	26
miR-520c-3p	93	107	12	45	100	43	11	263	11	60	18	18	34	43	9
miR-520d-3p	253	333	10	117	370	97	11	858	17	222	20	11	71	149	10
miR-520d-5p_miR-518a-5p_miR-527	184	255	7	80	254	64	9	631	19	136	21	11	65	127	11
miR-520e	18	12	12	12	20	8	12	22	13	16	12	14	18	20	9
miR-520f	33	44	12	32	68	31	21	107	21	34	14	15	35	29	10
miR-520g	6	4	3	5	4	6	1	14	9	11	8	7	5	8	9
miR-520h	176	263	31	95	249	104	23	624	37	212	40	45	75	151	23
miR-521	2628	4004	7	1053	4349	1093	6	9496	16	2271	68	12	981	2119	10
miR-522-3p	3126	4524	5	1352	5711	1382	8	11282	18	2843	105	14	1360	2450	11
miR-523-3p	18	14	7	15	15	14	5	38	8	11	15	9	16	10	14
miR-524-3p	33	31	22	36	71	23	21	88	22	35	23	24	30	21	16
miR-524-5p	817	1331	5	409	1500	346	9	3359	18	803	49	16	344	681	16
miR-525-3p	212	326	10	113	388	106	11	866	4	301	19	14	88	206	10
miR-525-5p	1025	1613	11	427	1746	440	18	4035	12	963	55	12	393	828	15
miR-526a_miR-520c-5p_miR-518d-5p	367	639	7	176	826	165	15	1436	15	475	34	16	206	391	7
miR-526b-5p	1092	1668	8	477	1970	527	15	4416	13	1152	41	14	399	868	10
miR-532-3p	9	10	10	15	15	14	9	29	7	12	14	10	13	11	10
miR-532-5p	81	87	14	70	105	65	32	213	43	79	44	37	61	54	15
miR-539-5p	18	25	9	28	29	22	8	30	23	17	17	21	23	16	7
miR-541-3p	12	14	12	22	12	10	18	13	13	23	20	17	16	9	11
miR-542-3p	89	136	14	53	167	67	14	345	17	126	22	21	60	93	13
miR-542-5p	27	21	10	23	14	36	14	40	54	39	30	32	21	29	13
miR-543	175	222	13	148	257	156	10	462	112	199	151	185	156	181	11
miR-544a	21	27	28	40	26	28	24	27	25	31	30	25	29	38	32
miR-544b	7	4	12	12	2	11	4	11	13	6	4	11	8	5	10
miR-545-3p	7	9	9	21	11	16	12	13	6	11	10	17	12	11	15
miR-548a-3p	12	14	6	22	17	15	8	23	14	16	16	15	16	18	13
miR-548a-5p	26	23	24	40	28	28	19	28	41	30	30	27	28	26	26
miR-548aa	32	31	27	36	30	37	23	65	275	28	30	36	28	20	88
miR-548ab	13	12	12	16	19	20	14	18	20	18	12	17	23	6	14
miR-548ac	12	9	8	6	11	11	15	5	13	11	7	8	10	10	15
miR-548ad	25	22	23	27	30	31	19	34	29	26	40	30	38	44	27
miR-548ae	15	11	12	17	14	10	17	20	18	20	9	13	17	15	24
miR-548ag	13	17	12	22	14	13	6	30	14	17	17	16	21	12	11
miR-548ah-5p	26	26	25	43	31	44	42	29	57	39	44	33	37	28	22
miR-548ai	48	42	56	59	64	53	53	75	309	37	34	52	51	41	109
miR-548aj-3p	16	12	13	13	11	17	12	18	26	22	29	12	21	17	12
miR-548ak	17	8	10	15	11	9	13	10	16	12	17	15	9	10	18
miR-548al	29	22	22	31	26	17	32	28	28	19	24	31	35	24	19
miR-548am-3p	19	8	16	21	14	17	20	25	20	26	19	23	22	20	18
miR-548an	13	12	8	20	18	12	14	13	17	10	11	20	20	10	10
miR-548b-3p	22	14	10	22	17	20	19	14	17	18	17	23	17	13	7
miR-548b-5p	12	9	9	12	11	11	14	14	11	9	11	13	14	4	14
miR-548c-3p	4	11	7	16	8	8	10	9	8	11	9	17	10	12	15
miR-548c-5p	63	89	19	36	67	31	17	182	17	67	26	16	46	67	17
miR-548d-3p	20	15	11	22	18	25	15	20	29	23	20	23	15	15	10
miR-548d-5p	15	6	9	11	3	7	9	11	5	6	10	13	13	11	5
miR-548e	7	6	6	4	8	12	13	7	9	10	5	12	7	5	12
miR-548f	12	14	4	17	14	4	10	8	6	6	9	15	4	9	11
miR-548g-3p	23	19	21	27	29	17	16	40	27	26	24	21	24	19	28
miR-548h-5p	13	11	9	10	10	10	19	17	10	13	8	13	16	5	8
miR-548i	13	9	9	11	20	10	14	20	13	13	15	9	10	15	18
miR-548j	9	8	10	14	7	10	17	18	12	10	9	8	10	8	10
miR-548k	7	13	12	14	18	12	9	13	20	16	27	21	16	14	8
miR-548l	20	2	11	11	12	14	8	7	16	9	14	5	11	11	8
miR-548m	7	11	8	13	7	7	7	17	6	9	11	15	7	10	8
miR-548n	13	9	9	21	18	16	9	14	37	14	23	18	17	6	16
miR-548o-3p	6	6	3	8	9	11	16	14	7	8	11	13	12	9	4
miR-548p	11	8	8	18	9	17	14	16	11	9	14	10	19	12	15
miR-548q	11	8	11	10	7	12	14	22	23	14	10	9	5	9	10
miR-548s	9	8	4	16	13	13	6	11	12	12	12	19	14	11	9
miR-548t-5p	14	9	11	17	9	13	18	5	14	9	15	13	10	15	12
miR-548u	11	2	1	9	6	10	8	6	6	6	8	7	9	5	6
miR-548v	8	8	8	18	11	12	11	15	12	12	14	11	16	4	5
miR-548w	11	12	10	10	17	7	11	6	13	9	12	12	8	7	8
miR-548x-3p	12	11	8	37	24	20	14	24	18	21	29	22	22	30	18
miR-548y	20	6	6	19	5	16	10	15	16	16	5	15	19	14	13
miR-548z	23	15	17	28	10	21	17	12	17	10	15	18	25	16	20
miR-549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-550a-5p	17	16	14	19	12	11	10	18	13	19	12	18	18	10	6
miR-550b-3p	28	35	24	46	27	36	25	37	31	33	42	35	37	23	24
miR-551a	21	18	23	32	19	20	16	22	20	25	19	25	20	26	17
miR-551b-3p	23	42	8	30	71	26	8	134	19	68	20	31	38	78	6
miR-552	23	9	6	13	11	11	17	11	10	8	15	17	18	11	8
miR-553	17	17	13	17	19	25	14	28	17	26	18	24	15	10	11
miR-554	9	8	9	12	9	8	14	11	7	5	10	13	11	10	16
miR-555	5	10	7	5	6	6	1	10	8	8	8	5	10	8	6
miR-556-3p	9	14	7	9	10	4	14	14	14	13	11	9	13	18	14
miR-556-5p	3	7	7	13	6	7	6	4	7	10	6	7	13	6	8
miR-557	12	14	16	14	8	14	14	13	11	16	20	10	12	8	6
miR-558	9	16	12	12	10	10	15	7	19	12	12	14	14	11	10
miR-559	16	11	8	15	7	15	12	15	15	9	11	11	9	15	16
miR-561-3p	11	12	12	23	14	9	13	15	11	12	9	6	16	13	10
miR-562	12	11	13	12	17	12	16	13	18	11	21	12	15	11	17
miR-563	16	19	13	33	15	11	14	20	21	24	16	16	27	20	24
miR-564	13	9	19	19	20	9	14	15	14	10	11	17	13	15	14
miR-566	18	23	16	20	22	21	16	25	20	18	27	20	20	24	15
miR-567	18	16	16	18	9	12	16	14	17	13	15	23	24	9	23
miR-568	12	7	10	15	11	8	7	7	10	7	14	14	12	11	15
miR-569	12	15	20	22	23	12	11	24	23	16	11	23	17	17	18
miR-570-3p	45	40	36	58	35	49	34	66	68	53	38	44	45	34	41
miR-571	12	8	15	9	12	7	8	10	10	9	13	8	12	9	7
miR-572	11	12	8	12	4	14	6	9	11	10	12	11	12	11	14
miR-573	17	16	10	10	20	14	14	31	12	9	14	2	17	13	7
miR-574-3p	89	91	95	108	83	102	85	201	39	105	97	90	102	101	87
miR-574-5p	113	75	70	96	89	89	67	133	90	86	65	60	74	80	54
miR-575	44	30	30	46	43	33	17	85	38	19	23	32	24	16	15
miR-576-3p	10	17	7	17	17	18	13	13	19	17	7	16	13	13	16
miR-576-5p	12	6	19	20	16	17	15	17	14	18	13	26	16	14	15
miR-577	16	8	9	30	3	28	17	8	40	18	33	42	32	19	6
miR-578	17	15	19	30	21	11	14	26	12	15	18	23	25	19	15
miR-579	182	125	124	150	86	169	91	176	158	125	91	94	85	96	73
miR-580	5	9	7	14	12	14	15	11	12	17	17	7	17	13	16
miR-581	18	21	9	17	27	13	19	22	18	16	22	15	21	25	9
miR-582-3p	12	12	8	16	13	12	8	17	20	19	13	12	18	18	11
miR-582-5p	29	23	20	49	35	48	27	60	42	30	72	79	46	32	26
miR-583	11	15	10	20	12	17	19	8	10	16	19	20	13	10	20
miR-584-5p	13	8	8	18	19	12	11	12	13	10	13	10	12	11	13
miR-585	9	19	14	20	20	11	15	13	19	16	24	18	20	15	15
miR-586	12	6	11	19	12	15	16	14	6	17	14	15	17	10	15
miR-587	9	9	10	19	13	13	16	15	16	15	11	13	14	16	13
miR-588	8	18	11	14	18	12	15	7	9	10	15	16	10	10	18
miR-589-5p	14	12	12	16	16	7	15	14	3	12	14	16	23	16	11
miR-590-3p	25	13	18	23	28	27	21	25	26	35	31	24	34	18	17
miR-590-5p	47	62	38	56	50	36	32	164	30	76	43	47	47	55	33
miR-591	10	17	7	9	14	9	16	15	8	10	12	13	24	19	9
miR-592	31	9	8	33	11	20	10	18	39	28	42	35	32	16	21
miR-593-3p	15	16	11	19	9	8	7	14	10	14	15	16	9	12	9
miR-595	9	5	8	14	11	8	8	13	13	10	13	4	11	10	19
miR-596	17	16	15	24	14	12	17	20	15	20	16	17	20	12	17
miR-597	19	15	13	20	11	12	22	19	38	15	20	28	21	9	27
miR-598	113	68	69	183	93	151	70	65	185	132	258	306	195	116	65
miR-599	13	15	10	19	5	13	15	11	11	11	8	16	14	15	14
miR-600	20	14	22	18	14	18	10	27	18	22	13	16	13	13	9
miR-601	27	36	18	25	20	22	22	30	40	23	14	22	25	28	8
miR-602	10	3	9	14	9	8	8	9	11	13	15	9	10	5	3
miR-603	11	13	15	15	15	17	18	14	21	17	29	18	17	13	11
miR-604	21	14	18	27	15	19	29	37	21	26	19	16	21	16	9
miR-605	17	21	12	26	10	17	14	25	20	26	15	28	20	10	8
miR-606	9	9	8	13	9	10	6	8	9	17	11	15	15	8	10
miR-607	10	10	7	4	4	6	5	6	6	8	6	9	8	3	8
miR-608	14	7	9	8	10	15	9	12	10	13	11	13	11	11	14
miR-609	5	10	3	14	15	9	6	13	17	11	13	18	16	17	12
miR-610	4	4	6	9	3	8	10	6	4	10	11	6	9	8	9
miR-611	6	4	7	10	7	9	9	8	7	5	7	9	11	5	15
miR-612	50	43	48	58	46	51	56	37	59	47	59	43	59	51	57
miR-613	8	21	13	16	15	12	20	11	12	20	14	16	10	8	15
miR-614	11	8	13	16	13	17	17	18	21	22	13	25	13	20	12
miR-615-3p	9	10	7	9	15	8	15	9	8	12	8	19	12	8	12
miR-615-5p	10	13	13	22	13	12	17	19	9	13	14	17	20	12	15
miR-616-3p	13	16	11	14	16	12	9	5	11	16	12	15	10	10	9
miR-617	12	13	10	21	10	10	11	8	3	12	10	9	6	11	19
miR-618	12	11	15	30	14	22	18	14	17	9	24	19	19	16	15
miR-619	16	4	8	8	8	7	8	11	16	14	11	14	11	8	20
miR-620	8	4	10	21	13	17	8	14	14	10	14	24	15	5	11
miR-621	10	11	13	16	15	17	11	26	11	10	15	14	17	16	17
miR-622	17	13	13	20	11	12	16	11	6	12	20	14	28	13	20
miR-623	7	4	5	8	6	3	6	6	3	5	6	6	5	7	5
miR-624-3p	14	13	14	21	16	18	11	9	11	8	13	15	22	18	12
miR-625-5p	19	16	4	13	22	11	6	44	17	27	20	14	13	16	7
miR-626	19	13	15	31	14	12	16	27	15	22	10	31	17	29	22
miR-627	19	22	24	26	34	25	21	57	18	28	16	20	25	21	24
miR-628-3p	21	8	11	28	13	24	24	30	38	18	26	29	27	17	9
miR-628-5p	29	11	11	46	14	30	19	9	38	22	41	76	31	18	10
miR-629-5p	18	12	13	19	16	19	12	26	12	21	21	11	11	17	10
miR-630	113	113	40	78	130	70	24	272	71	107	40	44	52	61	41
miR-631	41	29	19	37	32	38	31	34	21	28	28	38	25	35	33
miR-632	26	12	9	30	14	25	14	22	12	27	20	33	27	15	17
miR-633	10	19	5	11	10	12	9	12	14	12	7	7	13	14	12
miR-634	23	6	14	23	17	16	10	13	6	18	23	23	17	18	9
miR-635	12	11	13	29	12	16	14	15	21	18	15	20	13	11	23
miR-636	9	6	5	9	5	6	5	7	10	5	5	11	9	6	4
miR-637	7	7	11	10	14	4	11	6	10	8	6	13	15	12	16
miR-638	15	21	10	26	20	16	15	29	17	10	15	17	18	23	16
miR-639	13	7	6	8	7	12	6	12	8	7	10	5	6	5	7
miR-640	8	6	4	17	8	6	9	6	11	3	6	17	8	6	6
miR-641	26	21	29	34	15	17	20	30	23	21	22	25	18	13	29
miR-642a-5p	20	16	12	34	17	21	15	29	19	21	25	37	23	20	12
miR-642b-3p	4	5	7	13	4	12	8	9	11	6	13	15	9	7	7
miR-643	13	11	11	17	7	18	12	8	15	12	13	23	11	16	15
miR-644a	13	16	23	24	11	24	16	34	25	20	26	25	22	15	28
miR-645	7	5	9	10	5	13	9	14	9	16	12	12	10	10	6
miR-646	12	14	15	26	11	14	16	12	12	16	25	14	19	16	13
miR-647	21	16	12	22	19	14	19	23	15	14	11	18	17	25	15
miR-648	9	6	9	9	7	10	5	18	9	13	9	9	14	6	7
miR-649	7	6	6	2	10	11	4	8	12	8	8	13	6	6	5
miR-650	15	12	10	16	12	14	17	9	8	13	18	16	14	10	14
miR-651	6	13	17	15	15	9	14	20	11	12	18	20	15	20	18
miR-652-3p	33	35	10	41	40	45	11	76	51	29	29	41	37	19	10
miR-653	15	10	11	22	10	15	19	14	16	12	21	12	10	15	19
miR-654-3p	21	16	17	35	13	23	14	22	19	21	18	27	22	12	12
miR-654-5p	12	9	11	16	18	12	14	25	11	20	12	11	12	15	11
miR-655	27	17	16	22	18	23	26	21	31	21	26	29	26	20	22
miR-656	94	78	26	92	62	105	22	179	89	111	88	115	95	67	20
miR-657	16	11	15	26	18	19	19	28	28	19	22	24	21	15	18
miR-658	24	12	20	26	16	13	18	17	14	27	22	26	23	18	17
miR-659-3p	15	7	9	13	10	8	14	8	17	13	9	12	19	10	14
miR-660-5p	112	201	27	93	219	95	24	540	24	229	57	70	154	218	32
miR-661	11	9	9	12	5	6	6	4	14	7	9	14	11	5	8
miR-662	19	26	23	26	21	10	15	31	13	18	14	19	20	20	16
miR-663a	27	11	13	28	21	22	13	17	29	19	33	25	25	14	17
miR-663b	32	27	37	49	35	35	50	25	32	36	49	36	32	29	35
miR-664-3p	76	80	29	70	66	81	39	157	64	66	40	47	57	55	34
