Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-648	9	7	6	7	5	5	1	8	2	7	2	4	4	2	3
miR-649	7	12	4	7	9	6	6	4	1	7	4	1	1	4	5
miR-650	6	4	1	5	3	2	5	6	8	4	2	4	2	4	2
miR-651	7	11	9	9	12	12	12	12	11	6	8	10	8	9	6
miR-652-3p	60	51	8	34	32	52	12	36	87	53	45	53	39	34	3
miR-653	7	3	2	3	1	2	6	5	4	5	1	1	9	13	4
miR-654-3p	11	18	4	10	17	15	12	16	18	22	9	12	18	14	7
miR-654-5p	10	12	6	7	12	6	2	8	6	9	7	7	8	12	1
miR-655	17	17	11	21	10	9	3	16	25	19	15	16	24	17	3
miR-656	162	116	25	125	151	95	25	133	291	166	242	154	151	138	10
miR-657	8	8	10	2	10	5	8	8	5	12	2	8	4	3	4
miR-658	8	8	10	8	2	7	9	8	4	9	4	8	8	7	2
miR-659-3p	12	8	3	5	7	3	11	5	7	7	4	5	11	6	6
miR-660-5p	688	823	130	381	1028	80	106	906	194	675	159	157	225	536	66
miR-661	4	2	9	5	3	2	10	5	3	6	4	1	2	1	6
miR-662	6	18	7	13	25	13	9	15	8	16	8	6	9	5	3
miR-663a	8	12	6	22	9	16	10	6	34	16	22	18	18	12	1
miR-663b	5	5	7	8	5	4	6	2	5	7	5	3	7	9	5
miR-664-3p	107	93	80	108	100	77	80	95	123	132	115	95	145	150	70
miR-665	5	5	3	5	8	5	3	7	6	6	2	2	3	3	1
miR-668	7	7	5	12	10	6	3	8	13	11	7	11	5	6	2
miR-670	11	14	5	7	4	7	8	8	4	10	4	11	11	10	5
miR-671-3p	6	2	1	3	5	1	1	2	2	1	3	1	4	8	1
miR-671-5p	6	11	7	5	11	3	8	4	2	3	4	3	12	5	6
miR-675-5p	10	5	7	2	7	3	5	9	5	6	4	5	9	6	4
miR-7-5p	103	41	16	176	20	87	20	39	344	133	218	277	279	210	15
miR-708-5p	20	8	7	27	6	18	4	8	46	16	28	36	16	16	4
miR-711	3	2	4	5	3	2	5	2	5	3	2	3	10	6	1
miR-718	8	6	6	2	4	2	1	4	6	3	1	4	5	4	3
miR-720	3499	4107	3876	1948	3365	2500	4014	3472	393	3579	273	264	1356	1489	916
miR-744-5p	19	21	9	22	12	13	8	14	38	27	21	20	10	17	2
miR-758	29	22	6	36	34	18	13	14	39	24	27	41	46	30	7
miR-759	5	5	9	11	11	11	9	7	9	14	11	5	17	11	7
miR-760	12	8	6	10	9	9	7	8	7	10	10	9	5	8	9
miR-761	6	13	6	5	8	7	6	2	7	6	2	6	13	10	8
miR-762	10	14	9	5	12	8	8	10	4	7	4	5	9	11	6
miR-764	10	18	4	18	17	9	8	20	4	20	7	5	16	9	2
miR-765	7	4	4	7	2	5	5	7	8	11	4	6	9	5	4
miR-766-3p	15	12	11	26	11	17	6	13	49	15	34	20	9	8	4
miR-767-3p	5	14	8	7	6	6	14	10	3	5	2	2	7	7	3
miR-767-5p	5	7	6	10	6	3	13	8	5	4	4	4	20	9	6
miR-769-3p	20	9	3	37	13	18	6	11	44	27	44	35	14	18	1
miR-769-5p	69	32	16	142	21	128	8	22	251	95	240	223	213	128	6
miR-770-5p	16	15	7	21	11	7	15	3	33	13	27	23	12	12	9
miR-802	4	6	4	8	9	7	9	7	4	8	4	1	4	5	2
miR-873-5p	7	4	4	11	3	8	4	3	17	5	14	10	15	3	3
miR-874	78	18	7	107	24	95	4	25	157	69	85	116	60	49	2
miR-875-3p	6	7	4	8	7	7	3	7	5	9	4	4	6	4	1
miR-875-5p	10	6	10	10	6	4	7	5	7	10	7	9	2	7	4
miR-876-3p	8	7	3	8	7	5	2	10	3	5	8	7	4	6	1
miR-876-5p	6	4	2	9	4	6	2	5	4	7	6	7	8	5	7
miR-877-5p	6	13	5	8	6	10	5	10	8	8	5	3	12	11	5
miR-885-3p	2	6	5	6	8	4	3	4	4	8	6	8	5	5	1
miR-885-5p	592	12	740	884	7	165	877	8	2345	649	1564	908	652	369	356
miR-887	5	4	4	1	5	1	6	3	4	2	2	3	4	5	3
miR-888-5p	13	19	21	14	14	15	12	19	15	23	18	33	17	12	11
miR-889	109	113	19	97	118	67	15	118	129	113	98	107	79	105	4
miR-890	11	15	12	16	11	8	14	9	9	14	3	10	23	14	5
miR-891a	12	9	4	19	14	10	8	9	16	16	10	7	8	14	1
miR-891b	6	5	4	4	8	5	12	5	4	7	5	8	4	7	6
miR-892a	14	11	5	8	7	2	9	9	6	13	8	5	17	14	10
miR-892b	7	8	5	9	5	2	10	8	3	10	1	5	7	5	5
miR-9-5p	14936	76	18	29479	71	17080	17	71	60311	16297	40754	45410	24050	14642	14
miR-920	3	8	2	4	7	3	4	6	4	5	4	6	7	5	4
miR-921	4	3	3	4	3	1	3	6	3	4	1	6	6	3	6
miR-922	14	9	5	8	18	14	14	11	4	7	5	10	16	16	5
miR-924	8	16	5	8	8	11	6	7	5	17	5	3	8	9	6
miR-92a-3p	25	27	65	46	39	11	91	17	56	46	71	49	59	36	45
miR-92b-3p	9	3	3	14	5	10	7	5	49	7	27	39	19	10	2
miR-93-5p	1464	1531	798	1063	1186	639	676	1412	1090	1469	722	718	570	977	278
miR-933	8	12	2	5	14	7	9	9	5	14	2	5	9	8	2
miR-934	8	14	7	6	7	3	3	11	4	7	6	7	7	1	5
miR-935	6	10	4	6	7	10	10	7	4	11	5	7	14	10	2
miR-936	8	8	6	10	2	4	10	5	6	4	4	1	16	12	11
miR-937	9	7	11	7	5	8	13	8	2	6	7	4	6	6	5
miR-938	12	17	3	13	19	5	4	9	8	15	4	5	18	17	4
miR-939	5	3	2	8	8	2	3	8	2	9	14	5	13	8	1
miR-940	6	3	5	3	7	6	6	5	13	3	8	6	3	8	3
miR-941	7	7	9	17	16	8	10	10	22	17	16	12	11	6	4
miR-942	16	9	11	6	13	6	8	7	6	10	4	14	11	9	5
miR-943	4	10	2	6	11	5	1	12	2	11	2	4	3	9	1
miR-944	8	13	3	5	10	4	4	6	7	14	3	6	4	7	4
miR-95	211	21	57	356	21	279	61	24	721	227	566	481	332	183	44
miR-96-5p	8	18	9	13	19	4	5	13	5	25	4	7	9	25	11
miR-98	361	179	198	612	141	378	172	160	1314	495	941	1057	1060	682	186
miR-99a-5p	1534	373	1421	2171	378	649	1509	379	3925	1696	3159	2896	2727	1918	1091
miR-99b-5p	2248	1551	181	2006	1446	232	198	1936	3378	2434	2579	2000	1581	1445	84
