Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-200b-5p	3	NA	11	1	NA	4	6	NA	1	2	NA	NA	5	4	3
miR-200c-3p	3284	1587	55	2247	8133	2286	16	2525	12	5280	10	46	4017	5892	10
miR-200c-5p	4	7	NA	6	24	4	NA	7	NA	20	NA	NA	17	17	NA
miR-202-5p	14	2	1	5	23	5	NA	1	1	7	NA	1	3	13	NA
miR-203a-3p	2646	1218	856	1839	6808	1817	229	2178	142	3899	140	352	2955	4434	205
miR-203a-5p	2	1	NA	2	6	2	1	1	NA	6	1	3	6	5	NA
miR-203b-3p	3	5	NA	8	10	13	NA	2	3	10	9	13	9	7	NA
miR-203b-5p	NA	NA	1	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA
miR-204-3p	NA	NA	NA	13	NA	17	NA	NA	14	6	7	46	24	13	NA
miR-204-5p	7085	193	797	18085	928	17743	213	298	27866	10209	23968	79924	30504	11684	211
miR-205-3p	NA	NA	NA	1	5	1	NA	1	NA	1	NA	NA	NA	3	NA
miR-205-5p	2891	1441	1	1843	7204	1946	NA	1968	2	4090	1	9	3491	4992	NA
miR-206	NA	NA	NA	9	NA	7	NA	NA	14	4	11	35	13	5	NA
miR-208a-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-208b-3p	3	NA	NA	4	1	3	NA	NA	4	2	6	16	6	7	NA
miR-20a-3p	6	4	15	7	21	11	3	5	1	15	3	9	10	23	3
miR-20a-5p	895	261	2030	1118	1211	1042	638	374	723	1387	537	1990	1817	1561	553
miR-20b-3p	1	1	NA	NA	2	NA	NA	NA	1	NA	2	1	1	NA	NA
miR-20b-5p	57	24	10	63	99	54	5	31	54	84	70	200	98	93	NA
miR-21-3p	1731	609	6240	2247	3341	1869	1643	976	226	2749	247	745	3294	3718	1319
miR-21-5p	82673	34445	145079	69409	165705	73803	46953	53329	6896	129294	6215	18514	119181	136437	35969
miR-210-3p	257	90	321	381	528	326	75	136	236	391	179	600	537	500	59
miR-210-5p	14	2	42	27	20	18	13	3	22	20	18	53	37	27	12
miR-211-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-211-5p	77	1	11	179	23	183	3	11	203	113	162	534	287	122	4
miR-2110	18	2	14	45	18	54	4	3	55	34	38	132	61	28	5
miR-2113	4	NA	NA	3	1	8	NA	NA	7	3	8	17	3	6	NA
miR-2114-3p	3	1	1	8	7	2	NA	3	NA	7	NA	1	3	12	1
miR-2114-5p	5	2	NA	NA	9	7	NA	1	NA	4	NA	2	5	10	NA
miR-2115-3p	3	NA	NA	6	16	4	NA	4	NA	7	1	9	7	12	NA
miR-2115-5p	4	1	NA	2	2	1	NA	NA	1	2	NA	1	NA	2	1
miR-2116-3p	4	NA	17	3	10	7	5	1	5	3	3	20	10	10	1
miR-2116-5p	2	NA	1	2	8	2	NA	3	NA	2	NA	1	4	4	NA
miR-212-3p	37	1	7	118	9	101	2	6	159	59	157	533	162	63	NA
miR-212-5p	18	1	3	48	5	37	NA	1	50	26	48	165	69	24	1
miR-214-3p	169	69	338	134	305	144	89	84	15	277	13	39	239	300	78
miR-214-5p	52	12	111	49	103	43	26	23	1	54	6	6	69	103	35
miR-215-5p	165	13	913	176	24	145	569	12	19	155	10	73	209	150	413
miR-216a-3p	4	6	NA	4	22	7	1	5	NA	7	2	3	8	9	NA
miR-216a-5p	10	10	1	5	66	14	NA	16	NA	24	NA	3	15	35	NA
miR-216b-5p	NA	NA	5	3	NA	NA	1	NA	2	1	3	7	3	NA	NA
miR-217	4	3	NA	5	4	6	NA	2	NA	6	1	5	4	9	NA
miR-218-1-3p	1	NA	NA	NA	3	5	NA	1	6	1	1	12	8	NA	NA
miR-218-2-3p	3	NA	NA	20	1	7	NA	NA	12	6	15	50	18	4	NA
miR-218-5p	1272	167	87	3380	857	2879	18	250	3225	1986	3283	10569	4957	2456	22
miR-219a-1-3p	2	NA	11	4	3	5	2	2	2	5	3	10	8	8	2
miR-219a-2-3p	1318	1	1	4140	NA	4398	NA	1	5493	1950	4539	13738	6388	2712	NA
miR-219a-5p	141	3	3	378	3	342	1	NA	439	204	431	1437	574	250	2
miR-219b-3p	77	2	1	243	5	195	1	NA	231	114	254	842	307	145	NA
miR-219b-5p	299	1	2	855	2	833	NA	1	1010	440	862	3015	1396	575	NA
miR-22-3p	77832	16409	306058	104467	98659	102501	83838	28095	53274	113935	49707	158493	182932	126586	71067
miR-22-5p	230	117	146	215	688	211	33	194	66	390	44	197	313	484	37
miR-221-3p	8305	3209	785	8050	18631	8041	215	5527	4361	11952	3746	12911	13523	13748	169
miR-221-5p	114	46	15	104	272	141	4	58	80	200	74	249	194	189	8
miR-222-3p	3652	1320	346	4324	6971	4445	97	2100	3702	5545	3208	9960	7634	5811	87
miR-222-5p	3	1	1	3	7	2	1	3	2	1	1	1	5	6	NA
miR-223-3p	870	401	1096	767	1798	798	297	598	170	1400	143	497	1341	1506	230
miR-223-5p	12	4	10	11	28	12	7	12	2	27	NA	9	17	16	NA
miR-224-3p	35	16	4	27	90	33	2	16	NA	50	NA	3	56	84	NA
miR-224-5p	799	315	142	558	1737	594	31	497	7	1099	5	29	990	1281	40
miR-2276-3p	1	1	NA	2	2	8	NA	1	1	1	2	9	5	3	NA
miR-2276-5p	NA	1	NA	NA	1	1	NA	NA	NA	NA	2	NA	4	NA	NA
miR-2277-3p	2	1	2	3	2	14	NA	1	12	9	11	34	11	7	NA
miR-2277-5p	16	1	6	22	9	18	1	NA	25	16	30	85	32	20	1
miR-2278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	1	1	NA
miR-2355-3p	NA	NA	3	3	4	6	1	2	4	2	4	10	2	6	1
miR-2355-5p	17	2	22	31	11	23	8	5	34	16	17	109	43	22	5
miR-2392	7	NA	2	NA	NA	NA	NA	NA	NA	4	NA	3	2	2	NA
miR-23a-3p	7692	4181	1868	5085	18283	5492	553	6307	829	12377	653	2230	9186	12843	468
miR-23a-5p	8	3	4	13	8	11	2	2	2	16	2	4	15	22	NA
miR-23b-3p	11081	3474	14793	12939	15969	14112	4074	5505	9149	17503	7885	26432	23551	18208	3888
miR-23b-5p	1	1	7	5	6	2	1	4	2	3	2	9	6	6	1
miR-23c	3	4	81	85	125	98	1	7	2	137	1	132	145	139	2
miR-24-1-5p	31	12	38	41	35	32	9	13	23	51	26	61	48	48	16
miR-24-2-5p	233	104	22	103	428	116	10	137	20	307	5	39	189	313	6
miR-24-3p	10776	6687	3798	8465	31570	8106	1024	9785	2278	17713	2121	7302	14436	21308	907
miR-2467-5p	28	1	9	59	17	57	NA	6	94	46	73	258	82	51	4
miR-25-3p	5182	1608	7091	7163	8850	6428	1885	2517	3942	7526	3594	11068	10979	9465	1558
miR-25-5p	7	8	13	5	8	6	2	2	9	9	9	18	16	11	4
miR-2681-3p	8	NA	1	4	NA	8	NA	NA	9	3	4	30	8	7	NA
miR-2681-5p	4	NA	NA	32	NA	34	1	NA	32	12	26	121	44	14	NA
miR-2682-3p	2	NA	NA	5	1	2	NA	NA	7	1	4	9	2	4	NA
miR-2682-5p	8	NA	NA	22	NA	27	NA	NA	42	17	44	105	54	16	NA
miR-26a-1-3p	9	5	11	7	22	12	2	6	7	15	2	15	13	19	NA
miR-26a-2-3p	77	21	75	78	118	86	16	34	39	115	40	129	125	105	18
miR-26a-5p	482341	168990	181562	634478	743859	652543	55532	261436	610323	790474	526259	1614431	1141735	839784	45919
miR-26b-3p	109	47	149	140	211	107	31	56	69	173	64	204	201	202	36
miR-26b-5p	47679	21320	44852	44906	90141	45355	14747	30904	24591	67129	21078	66922	78802	79282	12824
miR-27a-3p	24858	12162	5932	17068	62150	14939	2308	19020	1829	32308	1575	5416	25167	39079	2034
miR-27a-5p	66	38	14	38	175	62	3	50	NA	98	NA	4	70	114	2
miR-27b-3p	165403	46229	336698	209393	234049	194052	95742	74326	131253	234316	115368	343549	340476	269394	81841
miR-27b-5p	259	73	573	318	449	340	133	131	91	359	79	288	459	449	134
miR-28-3p	8428	2387	19387	9542	13169	10529	5413	3571	5342	12905	4406	13777	16763	13080	4585
miR-28-5p	915	272	2360	1074	1528	997	599	462	378	1357	383	1168	1701	1534	531
miR-2861	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-296-3p	2	NA	5	4	7	3	NA	1	5	4	8	6	6	4	1
miR-296-5p	17	3	22	21	35	20	4	4	8	26	9	33	27	23	3
miR-299-3p	198	83	21	290	394	257	6	122	246	331	177	549	421	358	1
miR-299-5p	78	18	6	102	109	147	2	38	126	107	114	366	203	132	2
miR-29a-3p	5721	1446	4498	9238	8427	9131	1067	2333	8465	8581	7510	24643	15503	10447	1006
miR-29a-5p	18	13	25	15	25	32	8	9	28	29	15	46	34	34	5
miR-29b-1-5p	6	1	11	6	8	11	4	1	12	7	11	28	15	9	1
miR-29b-2-5p	28	5	4	35	26	49	6	6	63	40	60	126	51	42	3
miR-29b-3p	737	286	323	1099	1369	1158	81	414	1095	1355	975	3420	1964	1471	92
miR-29c-3p	1260	230	873	2452	1177	2536	228	365	2802	1958	2305	7914	4276	2466	218
miR-29c-5p	266	43	162	371	202	429	41	70	332	451	317	999	693	489	44
miR-300	3	NA	NA	2	3	NA	NA	NA	NA	1	1	2	1	1	NA
miR-301a-3p	443	147	47	617	659	766	12	226	860	788	755	2235	1271	790	14
miR-301a-5p	6	1	2	5	3	7	NA	1	7	3	9	15	6	4	NA
miR-301b-3p	58	15	12	73	72	51	5	27	68	75	57	190	158	92	4
miR-301b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-302a-3p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	2	5	3	1	NA
miR-302a-5p	1	NA	NA	2	NA	7	NA	NA	7	3	NA	20	7	5	NA
miR-302b-3p	NA	NA	NA	3	NA	3	NA	NA	4	2	3	7	3	2	NA
miR-302c-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	4	NA	NA	NA
miR-302c-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-302d-3p	2	NA	NA	1	1	4	NA	NA	5	2	4	7	11	4	NA
miR-3064-3p	NA	NA	NA	3	NA	2	NA	NA	NA	3	1	1	2	3	NA
miR-3064-5p	2	NA	NA	3	4	1	NA	NA	4	1	4	7	8	4	NA
miR-3065-3p	87	10	61	178	54	183	21	23	207	122	166	572	274	153	21
miR-3065-5p	NA	22	80	2	118	NA	72	49	NA	NA	NA	NA	NA	NA	50
miR-3074-3p	5	NA	1	6	NA	3	NA	NA	4	2	1	10	1	4	3
miR-3074-5p	3332	2023	832	3259	10993	2698	237	3155	828	5354	844	2890	4981	7173	215
miR-30a-3p	3458	1709	1415	3609	8214	3630	355	2601	1838	5823	1545	4395	5802	6521	389
miR-30a-5p	132739	54343	82472	138131	254628	147511	25388	83363	98152	202887	85471	249697	241919	223897	20080
miR-30b-3p	39	9	47	51	37	42	11	8	21	46	16	66	52	52	12
miR-30b-5p	14960	7031	7168	14123	32857	14011	1929	10279	7334	22374	6407	19986	23484	25357	1840
miR-30c-1-3p	63	11	117	103	70	104	29	23	65	100	46	184	155	83	26
miR-30c-2-3p	203	73	159	221	386	262	51	108	185	349	130	510	454	325	34
miR-30c-5p	10759	3282	12409	13672	14656	14812	3315	4788	13846	15880	11237	34434	23844	17284	3119
miR-30d-3p	380	132	488	390	701	394	149	207	132	528	119	381	621	642	122
miR-30d-5p	82164	27569	57972	80496	138961	87402	15906	43585	59036	117703	48358	146197	148582	128401	13552
miR-30e-3p	1884	558	3625	2587	2570	2730	1026	876	1912	3101	1696	5264	4494	3257	882
miR-30e-5p	16647	3751	25872	20699	17256	24292	7633	5673	22511	23771	18597	56778	39423	24831	6204
miR-31-3p	10	1	NA	9	10	18	NA	1	12	6	13	42	20	11	NA
miR-31-5p	470	75	19	991	406	947	6	114	1105	671	914	3123	1606	773	4
miR-3115	NA	NA	NA	1	NA	NA	NA	NA	2	NA	2	1	NA	NA	NA
miR-3116	NA	NA	5	2	NA	2	NA	NA	1	3	3	8	6	1	1
miR-3117-3p	14	NA	2	27	4	29	NA	NA	49	15	33	122	54	20	NA
miR-3118	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3120-3p	5	1	13	10	5	7	3	1	NA	12	2	5	13	7	4
miR-3120-5p	2	NA	4	3	2	NA	4	1	1	3	NA	NA	5	9	1
miR-3121-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-3123	NA	NA	NA	2	1	NA	NA	NA	1	NA	NA	NA	1	1	NA
miR-3124-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3124-5p	1	NA	1	3	NA	3	NA	NA	4	1	7	11	7	5	1
miR-3125	1	NA	2	2	NA	1	1	NA	NA	2	1	3	3	NA	NA
miR-3126-3p	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3126-5p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA
miR-3127-3p	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	3	1	2	NA
miR-3127-5p	4	NA	1	6	1	3	NA	NA	8	3	7	37	8	5	NA
miR-3128	4	NA	2	NA	2	1	NA	1	NA	2	NA	NA	4	3	NA
miR-3129-3p	2	1	NA	2	6	2	NA	3	1	2	1	NA	3	3	1
miR-3129-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-3130-3p	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-3130-5p	2	NA	2	1	4	NA	1	3	NA	1	NA	1	4	3	NA
miR-3131	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3132	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3133	3	NA	7	5	2	2	2	NA	5	2	NA	1	2	4	1
miR-3135a	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	2	1	NA	NA
miR-3136-5p	1	NA	NA	NA	2	NA	NA	1	NA	2	1	NA	1	2	NA
miR-3138	1	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	1	1	NA
miR-3139	3	NA	NA	4	2	6	NA	1	3	2	4	8	4	3	NA
miR-3140-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3141	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3143	1	NA	NA	1	1	NA	1	2	1	1	1	NA	NA	NA	NA
miR-3144-3p	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3144-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3145-3p	3	2	3	6	8	5	1	5	NA	5	NA	1	7	6	NA
miR-3145-5p	2	1	3	3	2	3	NA	NA	NA	1	NA	1	3	3	NA
miR-3149	NA	NA	2	NA	NA	2	NA	NA	1	NA	NA	3	NA	1	NA
miR-3150a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	1	1	NA
miR-3150a-5p	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	2	2	1	NA
miR-3150b-3p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	1	NA
miR-3150b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-3151-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3151-5p	1	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	1	NA	NA
miR-3152-5p	2	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-3154	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	2	2	NA
miR-3155a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3155b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3156-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3157-3p	1	1	6	8	NA	7	1	1	6	NA	6	16	7	5	1
miR-3157-5p	3	NA	5	2	4	3	NA	NA	NA	3	4	10	5	2	1
miR-3158-3p	7	4	8	16	13	11	2	2	4	11	9	30	9	10	1
miR-3158-5p	2	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-3159	1	NA	6	3	1	6	1	NA	3	3	NA	2	4	2	1
miR-3160-3p	2	NA	3	NA	5	2	NA	NA	3	1	NA	2	4	2	NA
miR-3160-5p	2	NA	3	NA	4	1	NA	NA	1	NA	NA	2	3	2	NA
miR-3161	NA	NA	1	NA	3	1	NA	NA	NA	2	NA	NA	1	NA	NA
miR-3162-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3163	2	NA	11	1	1	NA	2	NA	NA	2	NA	1	3	1	2
miR-3164	NA	NA	1	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3165	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3166	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-3167	NA	1	NA	2	NA	1	NA	NA	1	NA	NA	7	NA	1	NA
miR-3168	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3170	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3171	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3173-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	2	NA	1	NA
miR-3173-5p	NA	NA	NA	NA	1	8	NA	NA	2	1	8	9	1	NA	NA
miR-3174	1	NA	3	2	NA	NA	1	NA	1	1	2	3	1	1	NA
miR-3175	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3176	7	NA	12	18	5	17	1	3	24	13	14	47	15	13	NA
miR-3177-3p	5	NA	NA	14	2	14	NA	NA	10	8	16	16	13	4	NA
miR-3177-5p	1	NA	NA	2	NA	3	NA	NA	3	NA	2	1	2	1	NA
miR-3179	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-3180	5	NA	2	15	NA	13	1	2	11	5	15	34	10	6	NA
miR-3180-3p	5	NA	2	17	NA	14	1	2	14	5	15	35	12	6	NA
miR-3180-5p	2	NA	1	8	2	6	NA	NA	8	5	7	20	10	3	NA
miR-3181	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA
miR-3182	62	17	23	21	28	23	18	38	8	48	6	52	35	61	20
miR-3183	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	1	NA	NA
miR-3184-3p	888	25	1559	1283	8	NA	1	73	1041	1408	1	NA	2242	1431	4
miR-3184-5p	31	4	95	3	4	78	21	14	NA	38	84	NA	2	7	NA
miR-3187-3p	NA	NA	NA	1	3	2	NA	NA	NA	2	3	6	5	1	NA
miR-3187-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3188	2	1	4	4	3	6	NA	1	3	4	3	15	5	6	1
miR-3190-3p	2	NA	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	2	NA
miR-3192-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3192-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	NA	NA
miR-3193	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	1
miR-3194-3p	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	1	2	NA
miR-3194-5p	NA	NA	NA	1	1	NA	NA	NA	1	1	1	2	1	NA	NA
miR-3198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3199	1	2	NA	1	2	1	NA	1	1	1	1	1	NA	1	NA
miR-32-3p	5	5	46	16	18	15	7	5	15	19	7	40	28	27	9
miR-32-5p	271	145	296	325	768	278	79	184	98	451	91	357	454	523	77
miR-3200-3p	153	2	NA	372	8	387	1	1	449	248	408	1252	586	264	3
miR-3200-5p	2	NA	NA	8	NA	11	NA	NA	9	2	11	23	13	2	NA
miR-3202	NA	1	NA	1	1	NA	NA	NA	1	1	NA	NA	3	1	NA
miR-320a	5075	1536	3092	6508	7673	6745	938	2370	5763	7239	4545	15586	11146	8089	742
miR-320b	435	114	125	681	616	655	35	170	583	674	486	1598	1135	736	28
miR-320c	101	28	43	162	111	187	12	37	183	143	150	582	295	174	8
miR-320d	55	23	36	112	71	88	9	37	107	92	61	294	177	86	10
miR-320e	8	6	4	13	15	8	2	4	9	4	11	31	13	10	NA
miR-323a-3p	449	70	13	963	386	923	6	109	900	640	764	2518	1417	751	2
miR-323a-5p	3	NA	NA	13	1	21	1	NA	22	6	22	52	15	10	NA
miR-323b-3p	167	20	3	428	104	365	NA	23	462	221	377	1339	610	291	2
miR-323b-5p	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-324-3p	96	10	37	187	91	195	7	27	194	137	164	596	319	171	16
miR-324-5p	175	45	82	310	243	295	22	69	370	275	350	1118	510	307	13
miR-326	338	30	127	688	183	720	19	41	490	493	451	1396	1092	661	22
miR-328-3p	629	28	117	1439	141	1483	33	28	1513	853	1296	4339	2318	997	25
miR-328-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	1	3	NA
miR-329-3p	173	42	4	336	239	284	2	75	209	268	183	627	476	341	5
miR-329-5p	NA	2	NA	6	1	6	NA	1	5	3	8	24	6	4	NA
miR-330-3p	142	8	11	353	29	344	6	8	560	184	493	1556	633	248	2
miR-330-5p	354	29	29	887	162	942	4	39	1323	536	1089	3700	1498	517	6
miR-331-3p	1774	298	497	2654	1687	2593	111	407	1370	2227	1171	3501	4051	2938	101
miR-331-5p	25	4	22	44	15	36	6	8	28	21	24	99	69	39	7
miR-335-3p	5046	2506	606	3439	12080	3992	161	3542	547	7567	488	1516	6096	8010	153
miR-335-5p	3954	2309	556	2439	9017	2668	178	3020	744	5930	535	1970	4683	5799	141
miR-337-3p	275	137	40	198	784	219	13	211	12	440	26	82	296	491	6
miR-337-5p	24	6	9	42	64	30	5	25	13	75	8	34	49	53	NA
miR-338-3p	3578	8	186	8767	52	9347	59	29	14136	5421	12222	38359	16383	5594	40
miR-338-5p	329	NA	14	814	6	827	5	NA	1016	465	827	2856	1366	520	5
miR-339-3p	196	29	176	478	148	395	43	37	463	263	379	1260	578	300	25
miR-339-5p	57	16	65	84	120	79	12	28	54	94	38	118	101	107	9
miR-33a-3p	17	7	31	23	23	25	6	3	21	38	26	63	34	23	12
miR-33a-5p	33	2	17	101	28	81	3	2	100	39	101	291	141	83	8
miR-33b-3p	2	1	50	9	4	7	9	3	NA	3	1	3	14	9	11
miR-33b-5p	124	11	452	310	57	228	98	12	225	157	203	697	405	212	116
miR-340-3p	76	9	100	162	29	185	20	11	232	143	222	758	309	130	32
miR-340-5p	4865	551	5369	10395	2582	9883	1708	927	12222	6551	11226	32650	15704	8021	1540
miR-342-3p	1351	254	578	2256	1213	2393	135	378	2310	2460	1850	6581	4052	2482	142
miR-342-5p	37	6	19	85	30	87	7	8	102	59	79	267	131	74	6
miR-345-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-345-5p	308	22	850	665	130	650	218	32	764	359	716	2445	1133	450	205
miR-346	35	1	1	145	2	146	NA	2	208	87	162	499	231	94	NA
miR-34a-3p	19	8	13	12	44	20	3	15	4	22	5	13	27	36	2
miR-34a-5p	491	118	992	814	619	844	294	169	965	796	815	2732	1339	856	231
miR-34b-3p	25	13	NA	29	63	32	NA	18	26	51	19	55	54	56	NA
miR-34b-5p	47	12	NA	59	96	78	NA	33	53	81	45	184	106	76	NA
miR-34c-3p	14	8	NA	32	24	25	NA	6	27	23	34	100	40	33	NA
miR-34c-5p	624	270	2	720	1387	677	5	411	521	996	405	1264	1206	1090	NA
miR-3529-3p	69	8	14	167	19	146	4	11	358	4	20	7	267	3	4
miR-3529-5p	2	NA	1	NA	NA	NA	NA	1	NA	2	NA	2	2	2	NA
miR-3591-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-3591-5p	6	NA	9	3	NA	8	7	NA	NA	6	NA	NA	13	5	4
miR-3605-3p	11	NA	18	22	9	27	4	1	28	14	21	83	27	18	2
miR-3605-5p	16	2	17	12	22	16	4	5	13	17	11	33	24	16	2
miR-3606-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3607-3p	65	11	229	96	72	95	83	27	52	102	55	163	121	98	45
miR-3607-5p	NA	NA	1	2	NA	NA	1	NA	NA	NA	NA	2	5	2	NA
miR-3609	8	3	4	9	7	5	1	2	9	13	9	18	20	10	1
miR-361-3p	386	61	433	771	362	771	116	87	897	613	821	2494	1286	697	102
miR-361-5p	839	223	700	1253	1105	1303	183	327	1375	1325	1179	3841	2390	1424	197
miR-3611	NA	NA	1	2	1	3	NA	NA	3	1	NA	5	3	2	NA
miR-3612	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3613-3p	20	7	7	8	21	10	2	6	10	21	5	29	22	17	1
miR-3613-5p	112	42	83	142	282	109	25	73	72	149	68	212	178	212	19
miR-3614-3p	10	7	3	6	38	7	NA	13	NA	14	NA	1	16	20	NA
miR-3614-5p	72	23	22	56	158	53	7	49	1	117	NA	1	84	130	10
miR-3615	109	7	57	216	62	255	11	13	286	142	285	753	377	167	13
miR-3616-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3616-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3617-3p	2	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	2	NA
miR-3617-5p	4	5	NA	4	14	NA	NA	7	2	11	1	NA	9	8	NA
miR-3619-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3619-5p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA
miR-362-3p	18	13	11	11	51	17	3	15	2	35	2	23	18	31	3
miR-362-5p	99	46	112	107	156	111	34	58	78	167	77	253	226	197	19
miR-3620-3p	8	1	1	14	14	14	NA	2	15	17	12	43	23	15	NA
miR-3620-5p	2	NA	NA	1	3	2	NA	1	1	1	1	7	8	1	1
miR-3622a-3p	NA	NA	NA	6	NA	2	NA	NA	7	4	3	22	10	2	NA
miR-3622a-5p	NA	NA	NA	9	5	12	NA	NA	NA	7	9	NA	17	NA	NA
miR-3622b-3p	4	NA	1	3	1	4	NA	NA	5	3	3	20	1	3	NA
miR-3622b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-363-3p	431	128	68	669	738	615	19	216	601	640	488	1658	1042	724	19
miR-363-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA
