Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-19a-5p	NA	5	1	NA	2	1	5	17	3	1	NA	4	1	2	1
miR-19b-1-5p	4	5	8	NA	10	4	6	26	2	7	1	1	11	5	NA
miR-19b-2-5p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-19b-3p	3051	22569	5714	1224	17343	3110	8782	37690	1575	9308	4522	5663	10531	7909	1464
miR-200a-3p	72	112	831	62	142	78	1379	675	14	204	37	42	562	310	236
miR-200a-5p	6	1	28	9	2	3	63	5	NA	3	3	6	13	8	9
miR-200b-3p	156	47	2765	120	124	227	3836	782	51	394	94	97	1023	470	723
miR-200b-5p	2	NA	18	1	1	1	38	3	NA	4	1	NA	10	8	7
miR-200c-3p	2487	15814	60	1038	15710	1796	82	55070	11	7229	30	35	8761	8900	14
miR-200c-5p	8	61	NA	5	58	7	1	195	NA	24	NA	NA	22	27	NA
miR-202-5p	6	31	2	1	36	4	1	189	NA	10	2	NA	12	17	NA
miR-203a-3p	2202	12963	958	860	14312	1382	1676	56544	169	6225	324	355	7211	7907	284
miR-203a-5p	2	11	2	1	16	1	2	60	NA	7	5	NA	13	14	1
miR-203b-3p	3	17	NA	4	16	7	1	63	6	13	23	10	31	13	NA
miR-204-3p	10	1	NA	12	NA	11	4	3	27	14	56	69	115	26	1
miR-204-5p	5161	1562	1035	8107	2344	12804	1894	7321	38065	15011	66572	76065	71609	19366	308
miR-205-3p	1	6	NA	NA	14	1	NA	13	NA	2	NA	NA	3	3	NA
miR-205-5p	3114	18443	NA	1211	17374	2181	5	62693	4	9013	8	14	9344	11175	1
miR-206	2	NA	NA	3	1	8	NA	NA	27	6	43	45	42	14	NA
miR-208a-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-208b-3p	4	1	NA	5	1	1	10	4	6	4	15	18	19	6	NA
miR-20a-3p	12	51	25	7	56	12	40	144	7	30	16	17	39	29	6
miR-20a-5p	803	2923	3000	570	2747	1017	4467	9566	888	2198	1786	2237	4582	2465	736
miR-20b-3p	1	1	NA	NA	6	3	NA	14	1	2	1	3	6	1	NA
miR-20b-5p	47	175	14	27	188	55	15	691	81	105	151	177	278	138	3
miR-21-3p	1623	4980	7825	940	6157	1300	12314	28320	284	4197	472	549	8774	6918	1863
miR-21-5p	69184	364063	216842	35090	368003	64825	334968	1250621	9101	231656	17381	19932	297505	253840	56233
miR-210-3p	263	1042	411	186	1066	282	756	4972	267	734	474	592	1602	984	109
miR-210-5p	5	26	60	15	33	32	161	121	61	34	93	85	136	39	21
miR-211-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-211-5p	57	43	14	77	43	132	21	154	265	161	425	527	769	238	3
miR-2110	23	53	30	16	48	60	56	154	78	68	197	231	251	67	8
miR-2113	1	NA	NA	2	NA	4	NA	3	4	3	9	18	23	4	NA
miR-2114-3p	9	18	1	4	25	3	NA	103	3	7	3	2	17	19	NA
miR-2114-5p	2	19	NA	2	27	3	1	93	2	14	1	3	17	14	NA
miR-2115-3p	6	40	3	NA	35	6	NA	99	2	12	6	4	19	14	NA
miR-2115-5p	NA	14	1	1	9	1	1	30	NA	3	NA	2	6	8	NA
miR-2116-3p	4	12	20	5	9	7	16	36	7	20	27	15	39	18	5
miR-2116-5p	3	17	3	NA	12	1	7	78	NA	7	3	3	9	6	2
miR-2117	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-212-3p	37	18	21	66	18	100	35	105	234	112	430	491	574	160	5
miR-212-5p	17	6	5	30	16	35	5	33	83	27	159	184	229	59	2
miR-214-3p	143	700	505	90	719	136	800	3066	18	430	40	58	771	633	124
miR-214-5p	56	207	212	31	272	53	300	907	5	153	5	9	238	208	47
miR-215-3p	NA	NA	NA	NA	NA	NA	14	2	NA	1	NA	NA	NA	NA	NA
miR-215-5p	593	214	8294	459	100	810	2381	570	204	1344	323	72	661	1783	2127
miR-216a-3p	6	23	2	4	36	1	NA	118	1	20	1	1	17	21	NA
miR-216a-5p	16	101	5	1	141	5	4	477	1	44	1	5	59	62	NA
miR-216b-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	2	NA
miR-216b-5p	1	NA	5	NA	NA	2	16	NA	2	4	8	10	7	NA	2
miR-217	5	21	5	3	22	5	3	106	4	12	3	5	25	13	NA
miR-218-1-3p	2	7	NA	1	4	1	3	19	4	7	7	2	7	2	NA
miR-218-2-3p	5	1	NA	4	NA	5	NA	5	25	8	40	59	49	16	NA
miR-218-5p	1209	1437	90	1722	1657	2315	124	7174	4496	3013	7099	8097	14279	4613	27
miR-219a-1-3p	2	3	14	3	9	2	41	26	8	8	11	5	23	12	5
miR-219a-2-3p	1437	4	4	2478	7	4019	1	4	7761	3672	12225	14945	19330	5102	NA
miR-219a-5p	133	7	9	277	11	450	9	22	886	450	1451	1806	2038	545	NA
miR-219b-3p	71	4	4	173	1	249	3	33	513	274	694	876	1333	358	NA
miR-219b-5p	335	11	2	507	3	738	3	23	1434	922	2585	3078	4637	1253	NA
miR-22-3p	79959	246378	506626	65096	271317	110085	819853	1036192	83089	242449	138021	174572	553570	320709	134962
miR-22-5p	234	1404	235	122	1674	180	400	7595	110	698	189	165	1212	1032	47
miR-221-3p	6660	40365	1026	4320	40775	7570	1668	150069	5924	21252	10948	13768	36201	25345	277
miR-221-5p	108	678	37	83	680	150	44	1799	161	316	322	505	563	316	9
miR-222-3p	3283	18284	516	2647	18294	4775	917	61864	5712	10953	11241	14073	21831	12892	156
miR-222-5p	NA	11	1	1	13	2	3	78	NA	8	2	1	16	18	1
miR-223-3p	767	4119	1412	395	4334	670	2028	14853	195	2212	376	444	3401	2733	352
miR-223-5p	10	54	15	7	55	11	26	164	3	31	2	9	38	35	6
miR-224-3p	31	251	13	17	303	26	15	1173	1	124	NA	NA	148	210	1
miR-224-5p	881	5313	215	418	5609	671	348	18045	14	2648	26	48	3196	3141	46
miR-2276-3p	2	6	2	2	7	9	4	27	4	8	14	8	31	10	1
miR-2276-5p	1	NA	1	NA	3	NA	1	6	3	1	1	4	4	1	NA
miR-2277-3p	5	7	4	5	11	12	3	31	24	17	44	57	50	12	NA
miR-2277-5p	10	25	5	17	20	23	6	91	62	19	129	125	123	52	3
miR-2278	NA	1	3	1	NA	NA	1	9	NA	2	1	NA	2	NA	NA
miR-2355-3p	1	4	2	1	3	3	7	14	4	7	11	13	10	9	NA
miR-2355-5p	14	16	19	13	29	18	35	78	44	39	51	99	124	41	3
miR-2392	NA	2	NA	2	4	NA	NA	7	1	NA	3	8	6	4	1
miR-23a-3p	6107	42609	2520	2764	45581	5205	4005	147556	1035	19360	1944	2748	24342	21921	609
miR-23a-5p	10	42	13	13	59	13	21	150	1	38	8	7	67	57	2
miR-23b-3p	8060	30840	18096	6058	34999	10435	30787	118659	10812	23373	20080	27434	53809	28314	4717
miR-23b-5p	4	10	9	1	11	3	15	45	9	10	14	8	22	13	4
miR-23c	3	8	20	1	163	55	10	1015	4	3	16	27	54	8	2
miR-24-1-5p	26	132	62	21	133	34	117	473	30	91	66	93	183	109	17
miR-24-2-5p	189	1407	60	89	1402	195	83	4431	23	626	45	69	740	726	19
miR-24-3p	8345	50741	4334	3892	51509	6243	7105	205147	2616	22163	4700	5756	31227	29970	1109
miR-2467-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-2467-5p	27	29	16	20	22	42	27	76	95	57	178	215	253	85	1
miR-25-3p	3930	13645	8028	2799	16133	4099	13288	68966	4456	10513	7667	8746	25893	15352	1963
miR-25-5p	7	31	37	11	46	15	50	116	17	36	30	41	70	30	10
miR-2681-3p	4	NA	NA	2	NA	9	4	NA	10	8	28	22	36	8	NA
miR-2681-5p	9	NA	3	15	NA	23	3	NA	53	35	89	128	133	29	NA
miR-2682-3p	NA	1	NA	4	1	1	NA	6	5	2	15	16	17	7	NA
miR-2682-5p	10	4	1	19	3	32	NA	18	64	32	104	163	164	46	NA
miR-26a-1-3p	6	29	8	NA	32	6	13	96	5	18	9	12	34	21	5
miR-26a-2-3p	53	189	68	30	221	55	107	746	44	111	85	115	272	152	16
miR-26a-5p	360853	1347084	266973	286001	1376317	492580	487275	5712783	716333	1088989	1285287	1584207	2449372	1285546	74403
miR-26b-3p	230	827	387	138	1036	242	666	3656	209	612	375	479	1322	820	106
miR-26b-5p	38317	185201	60072	21800	208977	37648	101118	812093	30192	108316	59237	66556	191235	133686	16149
miR-27a-3p	22740	128522	7871	10420	146413	14352	13227	686719	2806	60247	4257	4992	88804	91614	2187
miR-27a-5p	40	371	21	16	349	41	43	1216	4	151	4	7	179	216	2
miR-27b-3p	132451	425139	409185	98102	487777	148058	723422	2149882	161838	370759	261162	304446	842821	502022	111383
miR-27b-5p	229	998	900	186	1113	253	1511	4674	183	839	304	384	1646	1156	251
miR-28-3p	6148	23256	21448	4116	21781	7089	32098	72270	6055	18386	12240	15611	37714	20467	5856
miR-28-5p	940	3630	4424	654	4927	1060	6912	16703	629	2909	1149	1309	5981	3857	1181
miR-296-3p	1	13	9	1	17	9	11	61	3	5	12	14	22	11	4
miR-296-5p	26	105	21	8	90	13	29	421	19	42	28	21	92	71	3
miR-299-3p	188	782	19	135	891	199	50	3273	286	550	503	564	1150	716	5
miR-299-5p	54	181	5	29	156	69	12	692	116	133	211	269	319	145	2
miR-29a-3p	5684	18214	6499	5307	19740	8694	9991	73941	12830	16234	21406	25708	44276	20539	1613
miR-29a-5p	38	105	56	27	140	31	92	342	41	99	94	137	160	92	11
miR-29b-1-5p	10	24	23	4	15	15	35	84	20	25	57	38	45	21	13
miR-29b-2-5p	22	52	11	21	35	51	24	135	79	61	186	243	226	90	6
miR-29b-3p	746	2996	513	640	3123	1102	691	11326	1645	2080	2994	3640	5295	2419	105
miR-29c-3p	1297	2675	1382	1465	2807	2462	2088	10708	3946	3782	7044	8293	12540	4711	380
miR-29c-5p	221	496	271	183	591	399	372	1727	613	688	1192	1458	1949	782	59
miR-300	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	3	2	NA
miR-301a-3p	404	1453	49	313	1381	598	84	4168	1000	1108	2082	2532	2639	1220	14
miR-301a-5p	4	15	6	2	12	7	3	68	14	11	24	27	40	20	1
miR-301b-3p	36	123	11	31	133	61	12	495	71	105	156	203	262	129	2
miR-301b-5p	NA	1	NA	NA	NA	NA	NA	3	NA	NA	NA	1	1	NA	NA
miR-302a-3p	NA	NA	NA	3	NA	2	NA	NA	1	NA	3	6	8	2	NA
miR-302a-5p	1	NA	NA	1	NA	3	NA	NA	9	7	11	12	23	7	NA
miR-302b-3p	1	NA	NA	2	NA	2	NA	NA	9	2	13	9	17	1	NA
miR-302c-3p	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	1	2	1	NA
miR-302c-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-302d-3p	NA	NA	NA	1	NA	NA	NA	1	6	4	9	14	7	2	NA
miR-302d-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3064-3p	1	1	NA	NA	1	1	1	5	4	2	5	4	5	4	NA
miR-3064-5p	4	4	NA	NA	8	2	3	13	5	6	5	7	15	8	NA
miR-3065-3p	86	163	135	103	134	165	226	591	274	239	545	605	1003	347	41
miR-3065-5p	NA	293	120	NA	218	NA	1	3	NA	NA	NA	NA	NA	NA	89
miR-3074-3p	NA	8	4	1	1	6	3	22	1	6	4	9	13	1	1
miR-3074-5p	2474	12034	840	1339	14016	1597	1333	73762	782	6022	1222	1429	10671	10048	193
miR-30a-3p	2014	9483	1449	1044	11024	1748	2386	43566	1593	5441	2983	3501	10463	7423	334
miR-30a-5p	114197	537579	118312	72286	550320	125159	192233	1962319	141173	356380	268336	322092	604803	417953	32327
miR-30b-3p	23	80	59	14	93	39	83	406	23	56	36	63	175	89	13
miR-30b-5p	18399	94243	13105	9346	100286	18009	14870	362488	14322	53167	27821	31790	88593	65165	3317
miR-30c-1-3p	62	135	191	29	145	80	291	501	73	156	153	172	387	192	45
miR-30c-2-3p	156	778	252	125	800	234	412	2712	244	579	424	569	1183	687	70
miR-30c-5p	10309	36016	18912	8031	34121	17301	21759	114439	28691	31659	63222	70546	75364	35581	4675
miR-30d-3p	304	1298	630	195	1602	315	1113	6342	162	894	286	401	1777	1202	168
miR-30d-5p	69590	322255	77963	43524	292550	83452	124728	1040517	85377	197864	160493	193104	369846	226473	21676
miR-30e-3p	1083	3170	3657	761	3546	1334	5730	12974	1809	2782	3541	4186	7979	3906	908
miR-30e-5p	15257	46807	42962	13338	47705	26327	67272	146940	37497	48753	73454	88408	113562	51089	11784
miR-31-3p	2	24	2	6	31	12	2	86	20	29	37	40	58	28	NA
miR-31-5p	504	946	61	657	1041	1133	76	4201	1928	1577	3204	4027	5784	2139	21
miR-3115	NA	NA	NA	NA	4	NA	1	2	1	1	NA	1	3	1	NA
miR-3116	3	2	11	3	NA	5	10	3	4	4	7	7	15	4	NA
miR-3117-3p	6	4	1	16	9	28	1	33	63	40	100	106	155	39	1
miR-3118	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3120-3p	7	13	25	2	23	7	36	136	8	16	7	10	45	31	7
miR-3120-5p	4	9	12	2	11	1	12	53	3	6	2	1	21	9	1
miR-3121-3p	NA	1	1	NA	NA	1	NA	8	NA	1	2	2	NA	2	NA
miR-3122	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3123	2	1	5	1	NA	1	2	1	NA	NA	2	1	5	1	NA
miR-3124-3p	NA	1	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-3124-5p	3	3	1	NA	2	4	2	8	6	6	7	7	9	5	1
miR-3125	NA	NA	NA	NA	1	NA	NA	3	2	NA	4	2	3	1	NA
miR-3126-3p	NA	NA	NA	NA	1	NA	NA	4	NA	NA	1	NA	2	NA	NA
miR-3126-5p	1	2	NA	NA	4	1	1	9	1	NA	1	4	1	4	NA
miR-3127-3p	NA	NA	NA	1	NA	2	NA	2	2	1	4	2	2	2	NA
miR-3127-5p	8	2	1	2	3	5	3	22	11	6	14	17	23	16	NA
miR-3128	NA	6	5	2	4	1	5	16	NA	NA	1	NA	5	4	2
miR-3129-3p	2	12	1	NA	10	1	NA	45	NA	5	4	1	10	3	NA
miR-3129-5p	NA	3	NA	NA	1	1	NA	3	1	3	NA	NA	1	NA	NA
miR-3130-3p	NA	2	NA	NA	1	1	1	8	NA	1	2	3	7	1	NA
miR-3130-5p	1	8	2	NA	6	3	4	25	1	4	1	4	10	2	NA
miR-3131	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3132	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA
miR-3133	NA	4	4	NA	3	3	8	10	1	3	5	1	15	7	1
miR-3134	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	2	NA	NA
miR-3135a	NA	NA	NA	NA	1	1	NA	2	NA	2	NA	5	3	1	NA
miR-3135b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3136-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1
miR-3136-5p	NA	NA	NA	NA	2	1	NA	16	2	4	1	NA	2	8	NA
miR-3137	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3138	NA	1	NA	NA	NA	NA	NA	3	NA	1	2	1	1	2	NA
miR-3139	2	10	1	1	10	1	NA	27	6	7	10	9	17	5	NA
miR-3140-3p	NA	2	NA	NA	NA	2	1	3	NA	1	NA	3	NA	2	NA
miR-3141	NA	NA	NA	NA	1	NA	1	5	NA	1	1	NA	1	NA	NA
miR-3142	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3143	1	NA	NA	1	7	1	1	25	NA	4	1	NA	5	2	NA
miR-3144-3p	1	1	NA	1	5	NA	NA	12	2	1	2	NA	3	5	NA
miR-3144-5p	NA	1	NA	NA	3	NA	NA	3	NA	1	NA	NA	NA	3	NA
miR-3145-3p	4	18	3	2	10	1	10	46	NA	8	1	7	16	13	3
miR-3145-5p	2	10	5	NA	8	2	6	23	NA	9	NA	2	10	NA	NA
miR-3146	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3148	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3149	NA	NA	NA	NA	1	NA	NA	NA	1	NA	3	5	2	NA	NA
miR-3150a-3p	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA	2	NA	NA	NA
miR-3150a-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	2	2	1	NA
miR-3150b-3p	NA	1	NA	NA	4	NA	1	7	NA	1	NA	NA	3	4	NA
miR-3151-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3151-5p	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	4	1	8	NA	NA
miR-3152-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-3152-5p	NA	1	4	1	1	1	2	4	NA	1	NA	2	1	NA	NA
miR-3154	2	8	NA	1	6	1	NA	27	NA	2	NA	NA	4	4	NA
miR-3155a	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-3155b	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-3156-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3156-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3157-3p	1	4	4	1	3	7	9	22	7	5	7	12	22	8	1
miR-3157-5p	3	1	7	NA	2	2	12	13	4	5	3	3	11	7	NA
miR-3158-3p	5	29	8	5	37	15	14	122	22	18	21	25	68	43	5
miR-3158-5p	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	3	1	NA
miR-3159	2	2	7	1	7	NA	7	19	1	3	2	6	8	5	2
miR-3160-3p	2	6	NA	1	6	2	1	28	4	1	5	1	9	4	NA
miR-3160-5p	3	2	NA	NA	4	1	1	11	1	1	1	1	2	1	NA
miR-3161	NA	2	NA	2	6	NA	NA	12	1	NA	NA	NA	3	4	NA
miR-3162-3p	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA
miR-3162-5p	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	1	NA	NA
miR-3163	2	2	12	3	NA	2	13	6	NA	7	3	5	6	3	5
miR-3164	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	1	2	NA
miR-3165	NA	1	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	1	NA	NA
miR-3166	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA
miR-3167	NA	1	NA	1	NA	2	NA	1	3	1	2	2	4	NA	NA
miR-3168	1	NA	1	NA	1	NA	1	3	NA	NA	NA	NA	3	NA	NA
miR-3170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-3171	NA	2	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA
miR-3173-3p	1	2	1	NA	2	NA	2	7	NA	2	NA	6	3	NA	NA
miR-3173-5p	2	1	2	1	4	3	NA	22	10	9	19	6	25	12	1
miR-3174	2	2	NA	NA	9	NA	3	15	NA	8	2	4	11	2	NA
miR-3175	NA	NA	NA	1	2	NA	1	7	NA	3	NA	3	1	NA	NA
miR-3176	10	16	17	6	9	12	35	43	28	22	40	52	73	28	4
miR-3177-3p	3	5	1	6	6	4	3	21	12	5	16	31	29	11	NA
miR-3177-5p	NA	NA	NA	NA	NA	NA	NA	NA	3	1	4	2	3	NA	NA
miR-3178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3179	NA	1	1	NA	1	2	1	6	NA	2	1	2	1	NA	1
miR-3180	5	4	NA	3	4	6	12	18	13	11	21	37	41	13	NA
miR-3180-3p	5	4	NA	3	4	6	12	21	16	11	25	38	43	15	NA
miR-3180-5p	1	7	1	6	2	2	1	6	17	4	21	25	33	7	NA
miR-3181	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-3182	27	81	28	8	137	14	69	491	12	48	25	90	147	61	8
miR-3183	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-3184-3p	1010	NA	NA	9	17	NA	1096	NA	NA	NA	1	NA	NA	18	NA
miR-3184-5p	37	NA	NA	41	2	NA	1	NA	NA	NA	NA	NA	2	NA	30
miR-3187-3p	1	7	NA	1	4	NA	2	18	2	2	6	4	8	6	1
miR-3187-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3188	3	10	5	3	8	6	5	37	7	7	15	15	12	9	1
miR-3189-3p	NA	NA	NA	NA	1	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
miR-3189-5p	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3190-3p	NA	2	2	NA	NA	NA	NA	NA	NA	2	1	1	4	2	NA
miR-3190-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3191-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3191-5p	1	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA
miR-3192-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA
miR-3192-5p	1	NA	NA	NA	NA	1	1	1	1	NA	1	5	3	NA	NA
miR-3193	NA	NA	2	NA	NA	2	1	3	NA	NA	NA	NA	1	NA	NA
miR-3194-3p	NA	3	2	1	2	1	6	4	NA	NA	NA	2	3	4	NA
miR-3194-5p	1	4	2	1	1	1	3	9	NA	2	1	3	8	2	NA
miR-3196	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-3197	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-3198	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3199	NA	1	1	NA	4	3	3	21	2	1	2	NA	9	4	NA
miR-32-3p	11	41	45	4	40	13	75	158	14	34	26	36	82	32	13
miR-32-5p	313	1248	442	170	1414	262	671	6289	167	764	303	318	1561	1007	104
miR-3200-3p	102	11	3	182	16	290	4	42	599	373	1009	1261	1493	431	1
miR-3200-5p	2	1	NA	3	NA	8	NA	4	17	8	45	58	50	9	NA
miR-3202	1	NA	1	NA	1	NA	2	2	NA	3	NA	1	3	NA	NA
miR-320a	4531	20522	5429	3872	22924	7247	8611	67118	9051	16138	17427	20271	32322	18100	1458
miR-320b	422	1319	262	414	1598	630	377	5334	872	1384	1609	1947	3409	1621	69
miR-320c	107	233	72	107	309	185	127	918	311	325	619	748	1037	348	17
miR-320d	49	129	45	65	182	102	77	512	164	166	288	351	584	214	8
miR-320e	3	19	6	5	27	8	13	99	16	13	23	34	83	16	NA
miR-323a-3p	522	881	31	670	1056	976	65	4267	1778	1517	2949	3705	5674	2103	4
miR-323a-5p	5	2	NA	11	4	16	NA	18	23	12	55	64	84	26	NA
miR-323b-3p	144	216	3	206	227	295	11	1094	643	351	1015	1326	1700	562	NA
miR-323b-5p	NA	NA	NA	1	1	NA	NA	2	NA	NA	NA	1	1	NA	NA
miR-324-3p	99	222	71	114	262	197	119	900	345	276	520	639	1028	398	21
miR-324-5p	164	497	110	193	568	350	230	2240	586	508	1022	1316	1568	630	35
miR-326	401	437	155	451	465	701	243	2306	1107	1160	1919	2081	4325	1656	48
miR-328-3p	520	264	160	838	304	1320	265	1143	2361	1526	4398	5025	7089	1954	48
miR-328-5p	1	NA	NA	NA	1	NA	NA	1	1	1	NA	6	7	5	NA
miR-329-3p	187	460	10	186	453	284	16	2000	309	405	380	554	1575	522	NA
miR-329-5p	1	4	NA	4	2	10	1	8	19	8	36	31	30	7	NA
miR-330-3p	151	70	17	226	87	408	18	311	788	374	1459	1682	1923	487	2
miR-330-5p	361	356	51	530	371	920	73	1298	2479	1050	4108	4944	4481	1209	11
miR-331-3p	1267	2910	623	1199	3433	1841	967	14862	2218	3949	4330	5047	10901	5161	157
miR-331-5p	27	56	17	21	71	31	34	233	54	57	78	97	171	60	8
miR-335-3p	3030	18133	662	1431	15855	2495	864	65479	626	8557	1167	1333	12708	10250	160
miR-335-5p	3958	29295	975	1569	26458	3575	1310	72957	1244	11392	2971	3528	13725	11872	236
miR-337-3p	283	1991	51	120	1896	233	73	6741	47	841	90	91	1026	955	13
miR-337-5p	34	129	10	22	191	20	15	831	20	100	27	29	157	132	5
miR-338-3p	3257	145	286	4959	184	8977	374	484	20391	9372	34860	45178	41007	10537	76
miR-338-5p	375	25	25	535	23	860	31	99	1611	1112	2748	3442	5058	1391	3
miR-339-3p	285	475	440	406	560	533	635	2269	1037	837	1897	2016	3195	1174	95
miR-339-5p	66	242	86	37	323	74	167	1423	63	167	108	105	377	266	14
miR-33a-3p	15	37	42	15	53	21	55	212	21	57	47	51	135	73	10
miR-33a-5p	50	45	42	83	69	97	80	351	188	146	260	375	753	243	4
miR-33b-3p	6	3	47	7	4	3	61	32	5	12	5	6	44	11	5
miR-33b-5p	138	120	922	231	145	238	1723	930	411	412	524	695	1976	705	233
miR-340-3p	67	115	214	118	102	254	307	285	525	271	1006	1331	1047	361	66
miR-340-5p	3889	4910	8436	5004	5142	8100	13313	23525	15571	11987	27741	30006	46936	15639	2094
miR-342-3p	1758	3342	1288	1725	3717	3217	2079	12151	5080	5002	10105	11628	15357	5835	375
miR-342-5p	42	78	39	65	82	110	65	327	171	151	343	357	539	188	12
miR-345-3p	1	NA	NA	NA	NA	1	2	1	1	NA	NA	NA	2	1	1
miR-345-5p	325	319	1571	491	360	685	2679	1436	1444	864	2264	2882	3809	1137	401
miR-346	49	5	NA	97	6	155	NA	40	338	165	554	671	777	200	NA
miR-34a-3p	10	88	4	8	91	16	20	327	10	36	12	14	77	62	2
miR-34a-5p	403	1225	1294	429	1317	789	1995	4923	1338	1238	2606	2932	3402	1602	339
miR-34b-3p	22	135	NA	20	166	39	2	557	38	82	62	62	159	109	NA
miR-34b-5p	39	201	NA	26	222	48	2	735	100	133	152	175	328	113	NA
miR-34c-3p	15	55	1	16	72	24	2	338	56	63	73	126	160	73	NA
miR-34c-5p	730	4311	18	580	4427	1021	22	14800	962	2725	1778	2282	4244	2704	2
miR-3529-3p	3	27	23	12	25	122	30	118	NA	117	43	NA	NA	105	2
miR-3529-5p	NA	NA	NA	4	2	6	NA	2	NA	NA	1	5	NA	1	NA
miR-3591-3p	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
miR-3591-5p	2	NA	28	3	1	3	50	3	NA	5	1	NA	18	7	5
miR-3605-3p	15	16	29	18	27	26	47	117	62	32	97	85	140	50	6
miR-3605-5p	5	32	17	13	38	22	34	131	13	31	38	54	86	35	5
miR-3606-3p	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	1	NA	NA
